"CustomerID","frequency","recency","T","monetary_value","predicted_purchases_6m","predicted_avg_value","predicted_LTV_6m","Gender","Location","Tenure_Months"
13764,1.0,1.0,42.0,3748.48,1.2170503151582217,1813.9234242313223,2207.636075133611,M,New York,14
13767,8.0,225.0,249.0,800.0962499999999,3.9632015363872153,1013.6852931775971,4017.439111334578,F,Chicago,29
13769,1.0,63.0,171.0,244.0,0.5588788677806066,1182.796142887316,661.0397691521318,F,New York,20
13777,5.0,228.0,238.0,274.36,2.689667440834288,805.5862556266579,2166.759122542629,F,California,7
13782,0.0,0.0,4.0,0.0,1.202483742334164,1389.001198587492,1670.2513593841268,M,New Jersey,17
13784,0.0,0.0,19.0,0.0,1.021615828463983,1389.001198587492,1419.0256102324258,M,New York,30
13786,0.0,0.0,170.0,0.0,0.4172577545599406,1389.001198587492,579.571521203683,M,Chicago,21
13787,0.0,0.0,131.0,0.0,0.4912199245508471,1389.001198587492,682.305063971184,F,New Jersey,35
13798,5.0,200.0,222.0,1356.854,2.742741475092949,1372.175016266186,3763.5213281996103,M,California,37
13802,0.0,0.0,111.0,0.0,0.540587337200993,1389.001198587492,750.8764593133999,F,New Jersey,40
13807,0.0,0.0,167.0,0.0,0.4221358875385514,1389.001198587492,586.3472537578426,F,Chicago,33
13817,0.0,0.0,57.0,0.0,0.7445332750567428,1389.001198587492,1034.1576114420866,M,California,14
13829,0.0,0.0,89.0,0.0,0.6081205944091702,1389.001198587492,844.6802345200755,F,New York,38
13831,0.0,0.0,205.0,0.0,0.3677683750503166,1389.001198587492,510.830713747464,F,California,35
13838,1.0,1.0,211.0,2322.85,0.201354503566374,1557.1794890105605,313.54510297346144,F,California,5
13842,1.0,127.0,165.0,652.99,0.7589798986269812,1256.4517913135833,953.6216532008724,F,New York,5
13846,0.0,0.0,99.0,0.0,0.5753984323701928,1389.001198587492,799.2291122275617,F,New Jersey,4
13848,0.0,0.0,155.0,0.0,0.4428638277938175,1389.001198587492,615.1383876166572,M,New York,35
13854,4.0,141.0,150.0,417.4,2.940578110299348,934.5960724592106,2748.2527526452977,F,Chicago,44
13862,1.0,14.0,19.0,369.0,1.911815617773652,1205.307588285207,2304.3258715047536,M,California,32
13869,0.0,0.0,73.0,0.0,0.6692504336854147,1389.001198587492,929.5896545442398,F,New Jersey,6
13874,0.0,0.0,79.0,0.0,0.6449006757498477,1389.001198587492,895.7678115864219,F,California,39
13880,0.0,0.0,170.0,0.0,0.4172577545599406,1389.001198587492,579.571521203683,F,New York,40
13890,0.0,0.0,88.0,0.0,0.6116039626600183,1389.001198587492,849.518637195625,F,New York,31
13922,0.0,0.0,57.0,0.0,0.7445332750567428,1389.001198587492,1034.1576114420866,F,New Jersey,11
13941,1.0,23.0,235.0,28.03,0.2427377141430578,1143.901767986656,277.6681003652834,F,New York,38
13948,0.0,0.0,110.0,0.0,0.5433231639401512,1389.001198587492,754.6765259332184,F,Chicago,9
13953,0.0,0.0,58.0,0.0,0.7393186427771292,1389.001198587492,1026.9144809555105,F,Chicago,16
13958,0.0,0.0,223.0,0.0,0.3466686869538776,1389.001198587492,481.523221691688,F,New Jersey,22
13959,0.0,0.0,122.0,0.0,0.5122490642522537,1389.001198587492,711.5145642217016,M,California,38
13963,1.0,120.0,174.0,438.32,0.7039325176249367,1217.7915354450615,857.2430614881795,F,Chicago,40
13969,0.0,0.0,141.0,0.0,0.4698231442443493,1389.001198587492,652.5849104795452,F,New York,15
13982,0.0,0.0,145.0,0.0,0.4617858081275857,1389.001198587492,641.4210409799101,F,Chicago,13
13983,0.0,0.0,165.0,0.0,0.4254527737902048,1389.001198587492,590.9544127369675,M,California,30
13984,0.0,0.0,154.0,0.0,0.4446848700836145,1389.001198587492,617.6678175398637,F,New York,34
13993,0.0,0.0,13.0,0.0,1.0866361847729955,1389.001198587492,1509.33896307823,M,Chicago,49
13999,1.0,1.0,119.0,1481.59,0.4677117336908882,1405.6756605671228,657.4510002109334,F,Chicago,48
14001,0.0,0.0,243.0,0.0,0.3259185768378566,1389.001198587492,452.70129386971246,F,New York,10
14016,0.0,0.0,74.0,0.0,0.6650615954947381,1389.001198587492,923.7713532767008,M,California,41
14030,1.0,1.0,153.0,4962.16,0.3326700554651612,2032.4969526354205,676.1508739659964,F,California,5
14031,3.0,184.0,223.0,362.54,1.618813850190851,981.283300422642,1588.5149976851624,F,Chicago,17
14032,4.0,107.0,164.0,330.345,2.2100880207688656,893.8815917518925,1975.5569979166632,M,New York,50
14037,0.0,0.0,135.0,0.0,0.4824274504234578,1389.001198587492,670.0923068696908,M,California,24
14040,0.0,0.0,16.0,0.0,1.053070026506383,1389.001198587492,1462.7155290139278,F,New York,10
14045,1.0,203.0,248.0,150.72,0.5816661675127023,1165.997201873594,678.221123744348,F,California,14
14047,2.0,196.0,235.0,58.010000000000005,1.0884258769736976,982.7610507636252,1069.6625585329914,F,California,10
14051,2.0,98.0,159.0,822.895,1.243226725458948,1216.2163852527003,1512.0327140872332,M,Chicago,6
14057,1.0,6.0,107.0,693.47,0.5748313160726605,1263.7418977912364,726.438418283498,M,New York,39
14060,3.0,206.0,231.0,586.6833333333334,1.6405762964164736,1070.3146723635275,1755.9328811863672,F,Chicago,22
14062,2.0,69.0,130.0,490.75,1.3336283241399154,1114.840332546903,1486.7826443781123,F,California,18
14078,0.0,0.0,243.0,0.0,0.3259185768378566,1389.001198587492,452.70129386971246,F,New York,7
14081,0.0,0.0,191.0,0.0,0.3860668824269738,1389.001198587492,536.247362426003,F,California,49
14082,0.0,0.0,137.0,0.0,0.4781502337847082,1389.001198587492,664.1512478318492,F,New York,31
14083,1.0,157.0,218.0,2055.57,0.6088590615919888,1509.0446160029742,918.795488800014,M,Chicago,41
14085,3.0,171.0,184.0,1808.746666666667,1.9564916160339976,1555.727169569117,3043.7671640982785,F,New York,5
14092,2.0,177.0,235.0,918.925,1.036116150838807,1245.5263021303826,1290.5099179318252,F,Chicago,41
14099,1.0,60.0,65.0,2707.27,1.3388115506385754,1626.4102877294183,2177.456879289554,M,New York,32
14107,1.0,68.0,132.0,17.990000000000002,0.7690990927194047,1142.0936486922974,878.3831890098404,M,Chicago,11
14113,1.0,1.0,65.0,169.24,0.884663195409709,1169.3324976237454,1034.4654238442386,M,Chicago,23
14114,0.0,0.0,13.0,0.0,1.0866361847729955,1389.001198587492,1509.33896307823,M,California,18
14119,0.0,0.0,63.0,0.0,0.7143370931938443,1389.001198587492,992.2150786417546,M,California,8
14135,7.0,235.0,235.0,777.5757142857143,3.828335225824473,1018.5278964833916,3899.266224592269,F,Chicago,21
14142,0.0,0.0,237.0,0.0,0.3318754436312696,1389.001198587492,460.97538898558906,F,Chicago,21
14146,0.0,0.0,73.0,0.0,0.6692504336854147,1389.001198587492,929.5896545442398,M,California,29
14150,0.0,0.0,98.0,0.0,0.5785076358599254,1389.001198587492,803.5477996014527,M,Chicago,48
14156,4.0,217.0,223.0,783.6500000000001,2.2900308909956486,1105.8863896041792,2532.51399412522,F,California,5
14159,0.0,0.0,128.0,0.0,0.4980315192265186,1389.001198587492,691.766377139984,F,California,13
14161,0.0,0.0,198.0,0.0,0.3766928826695793,1389.001198587492,523.2268655274231,F,Chicago,41
14167,0.0,0.0,15.0,0.0,1.064013422692855,1389.001198587492,1477.9159194335552,M,California,29
14175,0.0,0.0,9.0,0.0,1.135077567360674,1389.001198587492,1576.6241015537505,M,California,37
14176,2.0,173.0,173.0,183.285,1.442964113265463,1020.9970169913836,1473.2620552696546,F,New York,13
14180,3.0,176.0,229.0,5641.09,1.5237975760859663,3077.961980843923,4690.191005694729,F,California,11
14185,0.0,0.0,16.0,0.0,1.053070026506383,1389.001198587492,1462.7155290139278,F,California,19
14189,1.0,136.0,187.0,3589.06,0.6824575436172414,1785.213227228668,1218.332233887485,F,New York,7
14201,0.0,0.0,93.0,0.0,0.5945844147380472,1389.001198587492,825.87846473259,F,California,12
14205,0.0,0.0,145.0,0.0,0.4617858081275857,1389.001198587492,641.4210409799101,M,Chicago,26
14206,0.0,0.0,110.0,0.0,0.5433231639401512,1389.001198587492,754.6765259332184,F,Chicago,24
14209,0.0,0.0,21.0,0.0,1.0017200247584062,1389.001198587492,1391.390315038518,F,California,29
14210,1.0,164.0,217.0,2673.19,0.6224164336230226,1620.2727672561373,1008.4843972920706,F,New York,18
14213,0.0,0.0,221.0,0.0,0.3488915073914823,1389.001198587492,484.6107219437658,F,California,25
14215,2.0,164.0,175.0,1162.36,1.4007235960532507,1319.8266209382402,1848.7122906474224,F,New York,29
14217,3.0,134.0,157.0,187.7633333333333,2.0960447620084497,911.8607296721336,1911.3009061104783,F,New York,10
14220,0.0,0.0,79.0,0.0,0.6449006757498477,1389.001198587492,895.7678115864219,F,California,19
14221,0.0,0.0,52.0,0.0,0.7717913028071651,1389.001198587492,1072.0190446585543,F,New York,39
14229,1.0,14.0,26.0,35.11,1.7212089022500734,1145.176816253993,1971.0885307867688,M,Chicago,29
14236,0.0,0.0,221.0,0.0,0.3488915073914823,1389.001198587492,484.6107219437658,F,Chicago,18
14237,0.0,0.0,243.0,0.0,0.3259185768378566,1389.001198587492,452.70129386971246,F,Chicago,39
14243,1.0,78.0,152.0,1097.44,0.6948494809029108,1336.4934865703244,928.6618053735112,M,New York,46
14256,0.0,0.0,135.0,0.0,0.4824274504234578,1389.001198587492,670.0923068696908,F,Chicago,7
14258,0.0,0.0,44.0,0.0,0.8199893717117804,1389.001198587492,1138.9662201366675,F,California,31
14264,0.0,0.0,222.0,0.0,0.3477765080966738,1389.001198587492,483.0619865868525,M,Chicago,16
14270,0.0,0.0,18.0,0.0,1.0318787751719125,1389.001198587492,1433.2808555107797,M,New York,6
14282,0.0,0.0,172.0,0.0,0.4140686844662978,1389.001198587492,575.1418990212336,F,New Jersey,37
14290,0.0,0.0,120.0,0.0,0.5171739890887517,1389.001198587492,718.3552907225505,F,New York,17
14293,0.0,0.0,189.0,0.0,0.3888325667392796,1389.001198587492,540.0889012507104,F,California,18
14295,0.0,0.0,22.0,0.0,0.9920739694221792,1389.001198587492,1377.9919326148574,F,Chicago,7
14298,5.0,70.0,106.0,2445.5240000000003,3.661992103347065,1941.99636035256,7111.575336339815,M,Chicago,41
14299,6.0,151.0,157.0,380.9083333333333,4.254589687231583,815.8266137575438,3471.0074974619097,F,Washington DC,18
14307,0.0,0.0,248.0,0.0,0.3211169376218697,1389.001198587492,446.031811243522,F,California,28
14309,0.0,0.0,84.0,0.0,0.6259566760860839,1389.001198587492,869.4545733474129,F,New Jersey,49
14312,0.0,0.0,40.0,0.0,0.8465147718354847,1389.001198587492,1175.8100327015056,M,Chicago,27
14320,1.0,1.0,24.0,313.27,1.6044511530589431,1195.2710854690113,1917.7540712987695,F,Chicago,29
14321,0.0,0.0,26.0,0.0,0.9553607377969702,1389.001198587492,1326.997209883422,F,Washington DC,24
14329,1.0,1.0,8.0,97.46,2.1041558667515163,1156.4055252184603,2433.257470232292,F,California,22
14334,0.0,0.0,80.0,0.0,0.6410182116907929,1389.001198587492,890.375064354922,M,California,41
14344,2.0,108.0,187.0,899.37,1.062027139147682,1239.5577982821785,1316.4440223178217,F,New York,15
14355,0.0,0.0,149.0,0.0,0.4540231639035437,1389.001198587492,630.6387188485076,F,New York,7
14373,0.0,0.0,81.0,0.0,0.6371834608781161,1389.001198587492,885.0485908798295,F,Chicago,40
14388,1.0,81.0,234.0,172.99,0.4140807475166058,1170.0078409856822,484.47772139564137,F,California,6
14390,0.0,0.0,232.0,0.0,0.3370101028004926,1389.001198587492,468.1074367259782,M,Chicago,37
14395,1.0,193.0,222.0,1596.86,0.6447360600078458,1426.434815055242,919.6739625167368,M,New Jersey,4
14396,0.0,0.0,213.0,0.0,0.3580785927418542,1389.001198587492,497.3715945069579,M,New Jersey,9
14401,0.0,0.0,99.0,0.0,0.5753984323701928,1389.001198587492,799.2291122275617,F,California,20
14404,1.0,188.0,191.0,1124.67,0.7462812575172387,1341.3973798358008,1001.0597234541906,M,Chicago,32
14409,0.0,0.0,177.0,0.0,0.4063080934980786,1389.001198587492,564.3624288646299,M,New York,15
14413,0.0,0.0,123.0,0.0,0.5098222827074944,1389.001198587492,708.1437617473209,F,Chicago,34
14414,0.0,0.0,87.0,0.0,0.6151284965058547,1389.001198587492,854.414218931954,F,New Jersey,7
14415,1.0,1.0,103.0,9319.48,0.5572029843696237,2817.213522724525,1569.7597824685658,M,New Jersey,47
14419,1.0,1.0,138.0,1457.62,0.3847508652141772,1401.3588657976231,539.1740360911934,M,New York,20
14426,1.0,55.0,94.0,326.8,0.9939143343815716,1197.707724318879,1190.4188756000651,F,California,13
14437,0.0,0.0,151.0,0.0,0.4502404305611768,1389.001198587492,625.3844977020229,F,New York,3
14440,0.0,0.0,148.0,0.0,0.4559388564181093,1389.001198587492,633.2996180473641,F,New Jersey,10
14441,0.0,0.0,143.0,0.0,0.4657692237617612,1389.001198587492,646.954010070252,M,New Jersey,19
14443,1.0,35.0,223.0,850.3399999999999,0.3058547104002651,1291.9928613077736,395.162102434499,F,New Jersey,41
14448,0.0,0.0,130.0,0.0,0.4934692770677942,1389.001198587492,685.4294173132693,F,California,42
14449,1.0,1.0,228.0,5257.54,0.1764875823784018,2085.6923985684525,368.0988090083563,M,New Jersey,39
14462,0.0,0.0,54.0,0.0,0.760643860109268,1389.001198587492,1056.5352333899898,F,Chicago,42
14466,0.0,0.0,229.0,0.0,0.3401686598091096,1389.001198587492,472.4946761967541,F,Chicago,18
14472,2.0,38.0,70.0,1709.0,2.006643273176331,1486.6700340593084,2983.216423277938,F,Washington DC,10
14479,0.0,0.0,148.0,0.0,0.4559388564181093,1389.001198587492,633.2996180473641,F,California,17
14487,1.0,1.0,181.0,1757.08,0.2582093906425498,1455.2890853084425,375.7693079262466,F,Chicago,41
14491,1.0,1.0,232.0,398.48,0.1712476662678222,1210.6166875678457,207.3152824908748,F,California,6
14496,0.0,0.0,239.0,0.0,0.3298655418655236,1389.001198587492,458.1836330239248,F,California,47
14498,0.0,0.0,118.0,0.0,0.5221964563802899,1389.001198587492,725.3315038103635,F,Chicago,25
14505,3.0,85.0,121.0,1555.1033333333332,2.257661160546875,1454.9781817919834,3284.8477304748712,F,California,8
14506,0.0,0.0,194.0,0.0,0.38199223653107,1389.001198587492,530.587674392773,F,California,34
14514,0.0,0.0,15.0,0.0,1.064013422692855,1389.001198587492,1477.9159194335552,F,Chicago,29
14524,0.0,0.0,109.0,0.0,0.546087420504399,1389.001198587492,758.5160816141619,F,New York,15
14525,0.0,0.0,111.0,0.0,0.540587337200993,1389.001198587492,750.8764593133999,F,New Jersey,48
14527,7.0,225.0,250.0,1716.4314285714286,3.467692181009,1587.3968520650017,5504.603652064106,M,California,43
14532,0.0,0.0,58.0,0.0,0.7393186427771292,1389.001198587492,1026.9144809555105,F,Chicago,44
14533,0.0,0.0,58.0,0.0,0.7393186427771292,1389.001198587492,1026.9144809555105,F,Chicago,30
14543,0.0,0.0,135.0,0.0,0.4824274504234578,1389.001198587492,670.0923068696908,M,Chicago,11
14544,0.0,0.0,117.0,0.0,0.524745193590844,1389.001198587492,728.8717028507078,M,California,6
14553,0.0,0.0,52.0,0.0,0.7717913028071651,1389.001198587492,1072.0190446585543,F,California,25
14560,1.0,20.0,77.0,155.0,0.9386526031321462,1166.7679937640178,1095.1898145978669,M,Chicago,40
14565,0.0,0.0,116.0,0.0,0.5273194418430703,1389.001198587492,732.4473367585119,F,California,39
14573,0.0,0.0,221.0,0.0,0.3488915073914823,1389.001198587492,484.6107219437658,M,California,40
14576,0.0,0.0,222.0,0.0,0.3477765080966738,1389.001198587492,483.0619865868525,F,Chicago,26
14577,0.0,0.0,128.0,0.0,0.4980315192265186,1389.001198587492,691.766377139984,M,California,36
14587,0.0,0.0,17.0,0.0,1.0423610498064495,1389.001198587492,1447.8407475420747,F,Chicago,30
14589,0.0,0.0,219.0,0.0,0.3511433239294597,1389.001198587492,487.7384978140155,F,New York,48
14594,1.0,1.0,242.0,3115.88,0.1590386337093603,1699.997501361676,270.3652799258874,M,California,5
14606,15.0,220.0,236.0,1822.216,7.7427605845858,1721.3446462497836,13327.959479470612,F,Chicago,33
14608,0.0,0.0,121.0,0.0,0.5146995151755083,1389.001198587492,714.918243491182,F,California,48
14618,1.0,111.0,155.0,555.61,0.7720490697807626,1238.9144748908104,956.502767877372,M,Chicago,13
14621,0.0,0.0,85.0,0.0,0.6223040759531193,1389.001198587492,864.3811073847643,F,New Jersey,41
14625,1.0,109.0,222.0,2824.37,0.5103157766595938,1647.4990097781624,840.7447367208547,F,Chicago,14
14639,2.0,35.0,116.0,1268.1899999999998,1.1071566604601744,1352.127657105741,1497.017141357032,M,Chicago,46
14643,1.0,20.0,79.0,47.61,0.9178220877719616,1147.4279607937815,1053.1347265436734,F,Washington DC,4
14646,4.0,58.0,66.0,2190.1325,4.463072994312911,1763.6797916078604,7871.431648540463,M,California,45
14653,0.0,0.0,48.0,0.0,0.7951337956251753,1389.001198587492,1104.4417951607902,M,California,2
14667,5.0,70.0,180.0,4911.646,0.9591975939573424,3232.790588834079,3100.884954577589,F,California,30
14669,1.0,1.0,22.0,3421.94,1.657347717867822,1755.116325189504,2908.838036145383,F,New York,39
14672,0.0,0.0,34.0,0.0,0.8898342530793378,1389.001198587492,1235.980844071406,M,New York,8
14673,0.0,0.0,172.0,0.0,0.4140686844662978,1389.001198587492,575.1418990212336,M,New York,9
14679,0.0,0.0,221.0,0.0,0.3488915073914823,1389.001198587492,484.6107219437658,M,California,26
14680,3.0,175.0,219.0,741.7466666666666,1.6115763710734112,1131.906962881768,1824.1545156337256,F,California,37
14684,0.0,0.0,124.0,0.0,0.5074188239234055,1389.001198587492,704.8053546154658,F,Chicago,4
14688,1.0,1.0,251.0,1959.95,0.149039179425528,1491.8242607314037,222.3402636665034,F,New York,46
14696,1.0,96.0,239.0,125.0,0.4367231023990253,1161.365246868524,507.1950336308317,M,New York,48
14702,2.0,111.0,141.0,2064.57,1.508099264832426,1595.1957775165345,2405.713579336476,F,New York,50
14708,1.0,78.0,186.0,85.0,0.5497805530816919,1154.161584341199,634.5355941847462,F,Chicago,16
14709,0.0,0.0,83.0,0.0,0.6296535520745015,1389.001198587492,874.5895385263543,M,New York,45
14713,1.0,63.0,141.0,1442.31,0.6986568889323364,1398.6016639652894,977.142687401578,F,Chicago,42
14715,0.0,0.0,16.0,0.0,1.053070026506383,1389.001198587492,1462.7155290139278,F,New Jersey,2
14723,1.0,137.0,215.0,3936.42,0.585622435550446,1847.7698326159596,1082.095469713198,M,Chicago,4
14729,1.0,1.0,245.0,4001.73,0.1556069519812376,1859.5316126074492,289.3560463506007,M,Washington DC,43
14732,0.0,0.0,53.0,0.0,0.7661756188598176,1389.001198587492,1064.2188529248,F,New York,33
14733,5.0,154.0,173.0,1651.768,3.236538853101845,1526.5361099583872,4940.693430543271,M,New York,30
14735,0.0,0.0,81.0,0.0,0.6371834608781161,1389.001198587492,885.0485908798295,M,Chicago,46
14737,0.0,0.0,59.0,0.0,0.7341789265813142,1389.001198587492,1019.7754089991236,F,New Jersey,21
14739,2.0,121.0,169.0,242.035,1.2824354817116617,1038.9284719175923,1332.358735347598,F,New York,27
14741,1.0,117.0,235.0,626.35,0.4904416477326721,1251.654152070385,613.8633247328402,M,California,32
14744,0.0,0.0,165.0,0.0,0.4254527737902048,1389.001198587492,590.9544127369675,F,California,31
14748,1.0,172.0,189.0,97.67,0.7328243475997969,1156.443344446729,847.4698394303014,F,Chicago,31
14755,0.0,0.0,30.0,0.0,0.9213818773384976,1389.001198587492,1279.8005319799663,F,New Jersey,50
14761,0.0,0.0,31.0,0.0,0.9132778488323244,1389.001198587492,1268.544026671505,F,California,17
14766,2.0,90.0,234.0,329.03,0.6523675196063127,1065.480759939814,695.0850405501856,M,New York,24
14769,1.0,16.0,75.0,20.99,0.9257388136738142,1142.633923381847,1057.7805726949668,F,Chicago,26
14775,0.0,0.0,223.0,0.0,0.3466686869538776,1389.001198587492,481.523221691688,F,Chicago,25
14777,0.0,0.0,81.0,0.0,0.6371834608781161,1389.001198587492,885.0485908798295,M,Chicago,40
14794,0.0,0.0,28.0,0.0,0.9380495951030824,1389.001198587492,1302.9520119326928,F,New York,31
14796,3.0,47.0,166.0,2223.04,0.7951506472339821,1720.2875127392426,1367.887729183146,F,Chicago,3
14800,3.0,176.0,208.0,2249.9500000000003,1.724104887322066,1730.9763616258,2984.3848049180096,M,Chicago,21
14810,1.0,174.0,206.0,2625.52,0.6730153590688055,1611.6878024391976,1084.6906450654303,M,California,21
14813,1.0,1.0,207.0,125.5,0.2078875060802172,1161.4552926501156,241.4520442127013,F,New York,32
14821,0.0,0.0,166.0,0.0,0.423787746769741,1389.001198587492,588.6416882098629,M,Chicago,41
14825,2.0,98.0,185.0,640.7950000000001,1.0162402502839007,1160.636505387805,1179.485532723935,F,California,34
14828,0.0,0.0,38.0,0.0,0.8604588021448054,1389.001198587492,1195.1783075142923,F,New York,25
14829,3.0,135.0,224.0,127.73000000000002,1.2909171842331846,888.0150504392715,1146.3538884697537,M,California,15
14841,0.0,0.0,88.0,0.0,0.6116039626600183,1389.001198587492,849.518637195625,F,California,50
14849,2.0,160.0,247.0,1321.21,0.9159043346299348,1368.310222896168,1253.2412642690524,F,New Jersey,45
14850,0.0,0.0,174.0,0.0,0.4109286563199133,1389.001198587492,570.7803961623072,F,California,21
14865,0.0,0.0,222.0,0.0,0.3477765080966738,1389.001198587492,483.0619865868525,F,New Jersey,8
14866,0.0,0.0,155.0,0.0,0.4428638277938175,1389.001198587492,615.1383876166572,F,Chicago,43
14867,1.0,154.0,187.0,933.8,0.7135740649983348,1307.0233031710377,932.657931491308,F,Chicago,50
14871,0.0,0.0,107.0,0.0,0.551703046013983,1389.001198587492,766.3161921777926,M,California,27
14878,0.0,0.0,86.0,0.0,0.6186949450434522,1389.001198587492,859.3680202253776,M,New York,12
14889,0.0,0.0,34.0,0.0,0.8898342530793378,1389.001198587492,1235.980844071406,M,Chicago,6
14896,1.0,1.0,149.0,727.0699999999999,0.3455825543392907,1269.7929743141897,438.8182995455829,F,Washington DC,40
14898,2.0,124.0,213.0,304.14,0.9634301164266892,1057.8839273761828,1019.1972353179588,F,California,25
14901,4.0,126.0,234.0,628.8075,1.2987506515857032,1033.4685850102685,1342.217998175441,F,Chicago,4
14907,2.0,65.0,173.0,1246.81,0.859443428631133,1345.6021335938713,1156.4689112692845,M,Chicago,46
14911,17.0,213.0,241.0,2025.795882352941,7.994648861114782,1891.2813801561736,15120.130531913148,F,California,34
14913,0.0,0.0,92.0,0.0,0.5979102592763309,1389.001198587492,830.4980667825816,M,Washington DC,4
14932,0.0,0.0,149.0,0.0,0.4540231639035437,1389.001198587492,630.6387188485076,M,New Jersey,35
14944,0.0,0.0,58.0,0.0,0.7393186427771292,1389.001198587492,1026.9144809555105,F,California,18
14952,1.0,31.0,164.0,311.59,0.4559420568163017,1194.9685316428636,544.8364101480032,F,New York,28
14961,1.0,69.0,108.0,670.6800000000001,0.937498793902626,1259.637611066293,1180.908741129035,M,Washington DC,34
14976,0.0,0.0,1.0,0.0,1.2471835961273716,1389.001198587492,1732.3395098795777,M,New Jersey,17
14978,1.0,1.0,13.0,183.59,1.927386275814606,1171.9168115554237,2258.736378988335,M,Chicago,36
14985,1.0,1.0,78.0,1187.61,0.7491280218625608,1352.732342822547,1013.369704088162,F,New York,4
14987,0.0,0.0,149.0,0.0,0.4540231639035437,1389.001198587492,630.6387188485076,F,California,3
15002,2.0,121.0,172.0,1471.075,1.256120873856235,1414.0514568113383,1776.2195516075408,M,Chicago,41
15005,4.0,127.0,156.0,1571.0024999999998,2.680773164054026,1474.1208180816775,3951.783529686728,F,New York,30
15012,1.0,1.0,244.0,1596.75,0.1567395812927389,1426.4150049832915,223.5756906307612,F,California,42
15018,0.0,0.0,173.0,0.0,0.412492611957505,1389.001198587492,572.9527324174596,F,California,22
15021,2.0,11.0,174.0,2071.325,0.3204558657904431,1597.257513312731,511.8505393189215,F,Chicago,35
15023,0.0,0.0,197.0,0.0,0.378003722247194,1389.001198587492,525.0476232718858,F,Chicago,40
15024,1.0,5.0,171.0,12.5,0.3032100648263575,1141.104946010422,345.9945046534973,F,New York,9
15028,0.0,0.0,183.0,0.0,0.397375786466943,1389.001198587492,551.9554436922311,F,California,8
15032,1.0,1.0,158.0,13.69,0.3174254199926831,1141.31925497061,362.283743854782,F,California,4
15033,0.0,0.0,8.0,0.0,1.147911564465286,1389.001198587492,1594.4505389147253,M,Chicago,10
15034,1.0,14.0,60.0,3677.54,1.0880001265522383,1801.1477287391112,1959.6489568074296,M,New York,2
15038,1.0,1.0,210.0,989.17,0.2029614135907814,1316.994973024487,267.2991614170029,F,California,37
15039,4.0,162.0,188.0,4726.07,2.437600006105359,2949.704470474259,7190.199635237059,F,Chicago,19
15044,3.0,98.0,122.0,2066.1266666666666,2.391980108801743,1657.9603886855089,3965.808270916944,F,California,31
15046,1.0,44.0,47.0,293.33,1.5277046152872946,1191.6800596991395,1820.5351271482143,F,New Jersey,4
15048,0.0,0.0,186.0,0.0,0.3930571645815922,1389.001198587492,545.9568727172327,M,California,17
15059,0.0,0.0,32.0,0.0,0.905321284154208,1389.001198587492,1257.492348796962,F,Chicago,20
15061,7.0,209.0,226.0,664.8014285714286,3.794178599694217,950.196001438628,3605.213334173458,M,California,7
15062,0.0,0.0,90.0,0.0,0.6046776606743685,1389.001198587492,839.8979954357785,F,California,22
15070,0.0,0.0,233.0,0.0,0.3359703736355803,1389.001198587492,466.6632516697086,F,Washington DC,39
15078,4.0,121.0,185.0,722.595,2.0170159595345267,1077.3317675883811,2172.9953689393064,F,New York,6
15079,0.0,0.0,151.0,0.0,0.4502404305611768,1389.001198587492,625.3844977020229,F,California,45
15081,0.0,0.0,167.0,0.0,0.4221358875385514,1389.001198587492,586.3472537578426,M,Chicago,24
15093,2.0,174.0,222.0,921.175,1.1022582874838205,1246.2130387020247,1373.6486498797017,M,California,46
15100,5.0,241.0,251.0,189.578,2.590909618969504,761.2104638859735,1972.227512942407,M,California,49
15101,1.0,55.0,94.0,12.0,0.9939143343815716,1141.0149002288306,1134.0710650803933,F,New York,40
15107,5.0,217.0,228.0,115.68800000000002,2.765289778213351,722.5356596619735,1998.020474057896,F,New York,20
15111,0.0,0.0,232.0,0.0,0.3370101028004926,1389.001198587492,468.1074367259782,M,New Jersey,9
15139,0.0,0.0,37.0,0.0,0.8676117654779495,1389.001198587492,1205.113782157482,M,New Jersey,16
15157,1.0,10.0,83.0,47.98,0.792032259085277,1147.4945946721596,908.8527361063348,F,New Jersey,43
15159,1.0,104.0,112.0,653.62,1.021413433959565,1256.5652489983888,1283.4726259737004,F,Chicago,29
15160,0.0,0.0,74.0,0.0,0.6650615954947381,1389.001198587492,923.7713532767008,F,Chicago,30
15164,0.0,0.0,53.0,0.0,0.7661756188598176,1389.001198587492,1064.2188529248,M,New York,28
15165,0.0,0.0,241.0,0.0,0.3278800683663184,1389.001198587492,455.4258079537651,F,New Jersey,36
15171,0.0,0.0,15.0,0.0,1.064013422692855,1389.001198587492,1477.9159194335552,F,New Jersey,48
15179,0.0,0.0,130.0,0.0,0.4934692770677942,1389.001198587492,685.4294173132693,F,Chicago,19
15180,0.0,0.0,169.0,0.0,0.4188710451304406,1389.001198587492,581.8123837397774,F,California,41
15181,1.0,38.0,146.0,25.99,0.564664333096825,1143.5343811977623,645.713078732325,F,New Jersey,20
15189,0.0,0.0,22.0,0.0,0.9920739694221792,1389.001198587492,1377.9919326148574,F,Washington DC,11
15192,0.0,0.0,143.0,0.0,0.4657692237617612,1389.001198587492,646.954010070252,F,Chicago,37
15194,5.0,155.0,177.0,4345.839999999999,3.1597352825433447,2936.6417692541004,9279.010610502692,M,Chicago,33
