customer_id,frequency,recency,T,monetary_value,predicted_purchases_6m,predicted_avg_value,predicted_ltv_6m,gender,location,tenure_months,frequency_segment,value_segment
13069,4.0,319.0,322.0,1276.29675,1.6928305101014842,1269.7471467036346,2149.466710054218,F,New York,38,Freq_Seg4,Value_Seg4
13077,0.0,0.0,268.0,0.0,0.2677824161167129,1265.5940519672656,338.9038330587351,F,New York,45,Freq_Seg1,Value_Seg2
13078,7.0,228.0,279.0,273.6832857142857,2.801316369195094,743.8561137292912,2083.776307715711,F,California,28,Freq_Seg4,Value_Seg1
13081,5.0,203.0,325.0,2636.0816,1.2485078726767762,1871.566534406333,2336.665552444698,F,New York,5,Freq_Seg4,Value_Seg4
13082,0.0,0.0,160.0,0.0,0.3828019411267548,1265.5940519672656,484.4718597715443,M,Illinois,45,Freq_Seg1,Value_Seg2
13089,19.0,304.0,324.0,1255.2034210526317,7.528782517735152,1257.7933293351598,9469.652428822445,F,New Jersey,25,,
13090,4.0,257.0,349.0,166.225,1.282220887172788,838.9928520560317,1075.7741590949126,M,New Jersey,4,Freq_Seg4,Value_Seg1
13092,0.0,0.0,207.0,0.0,0.3224005297462469,1265.5940519672656,408.0281927979456,F,Washington DC,2,Freq_Seg1,Value_Seg2
13093,6.0,334.0,353.0,1558.883,2.2916196110632714,1408.5669053826564,3227.899543869599,M,California,35,Freq_Seg4,Value_Seg4
13094,2.0,149.0,302.0,74.841,0.5876223999934397,978.9476424184684,575.25156310586,M,Washington DC,10,Freq_Seg4,Value_Seg1
13097,1.0,55.0,213.0,2037.755,0.3631633232581132,1371.2513253114264,497.98818832218967,M,California,33,Freq_Seg3,Value_Seg4
13098,1.0,2.0,60.0,390.792,0.8704107752973359,1145.8920652736574,997.3968009419096,F,California,5,Freq_Seg3,Value_Seg1
13102,7.0,251.0,258.0,759.0501428571428,3.428888211147959,999.1555942373736,3425.9928381830637,F,New York,10,Freq_Seg4,Value_Seg1
13104,0.0,0.0,178.0,0.0,0.3571409135142404,1265.5940519672656,451.99541585777826,F,New York,20,Freq_Seg1,Value_Seg2
13107,1.0,21.0,139.0,68.973,0.4648154828822709,1101.8565333849056,512.15997663229,F,California,20,Freq_Seg3,Value_Seg1
13108,0.0,0.0,347.0,0.0,0.2197267412261597,1265.5940519672656,278.08485675397833,F,Illinois,45,Freq_Seg1,Value_Seg2
13110,0.0,0.0,21.0,0.0,0.8794492048459361,1265.5940519672656,1113.025682660358,F,New York,36,Freq_Seg1,Value_Seg2
13113,5.0,264.0,271.0,3401.3214,2.377110823836965,2209.9236847013603,5253.233510757272,M,New Jersey,44,,
13115,1.0,116.0,268.0,101.2,0.3769718811676804,1106.2662577522635,417.0312722572008,F,Illinois,26,Freq_Seg3,Value_Seg1
13117,2.0,267.0,342.0,477.15,0.7408004883955156,1075.794280928984,796.948928725294,M,New Jersey,30,Freq_Seg4,Value_Seg1
13124,1.0,1.0,205.0,3151.1580000000004,0.1973406018471064,1523.6018493996007,300.6685059358817,M,New York,4,Freq_Seg3,Value_Seg4
13126,2.0,141.0,277.0,663.6635,0.65161176508789,1120.6931161820632,730.256819557242,F,Washington DC,37,Freq_Seg4,Value_Seg1
13136,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,F,California,48,Freq_Seg1,Value_Seg2
13137,0.0,0.0,9.0,0.0,0.9954823104507186,1265.5940519672656,1259.8764909450604,M,California,37,Freq_Seg1,Value_Seg2
13138,1.0,1.0,340.0,261.832,0.0805580926711871,1128.2460524764845,90.88935005130166,F,California,21,Freq_Seg3,Value_Seg1
13140,0.0,0.0,268.0,0.0,0.2677824161167129,1265.5940519672656,338.9038330587351,M,New York,34,Freq_Seg1,Value_Seg2
13141,2.0,20.0,41.0,321.718,2.359910344579116,1038.3776019161694,2450.4780443412237,F,Illinois,25,Freq_Seg4,Value_Seg1
13144,0.0,0.0,136.0,0.0,0.4234766324440449,1265.5940519672656,535.9495071683112,M,California,38,Freq_Seg1,Value_Seg2
13145,0.0,0.0,335.0,0.0,0.2258772587491301,1265.5940519672656,285.86891514757014,F,California,4,Freq_Seg1,Value_Seg2
13148,4.0,210.0,246.0,3717.62075,1.9084645811155263,2217.0830262323807,4231.224428956924,M,New York,16,Freq_Seg4,Value_Seg4
13155,2.0,183.0,297.0,1529.391,0.7115460304020886,1329.0970997894708,945.7137653741266,F,California,8,Freq_Seg4,Value_Seg4
13158,0.0,0.0,74.0,0.0,0.5854986842355309,1265.5940519672656,741.0036522031481,F,New York,47,Freq_Seg1,Value_Seg2
13161,0.0,0.0,37.0,0.0,0.7625371817719371,1265.5940519672656,965.0625216544452,F,Illinois,4,Freq_Seg1,Value_Seg2
13162,1.0,15.0,146.0,166.784,0.4058854852568326,1115.2403280321162,452.65986172130465,F,New York,14,Freq_Seg3,Value_Seg1
13165,0.0,0.0,170.0,0.0,0.3681018886472418,1265.5940519672656,465.8675607898661,F,Illinois,31,Freq_Seg1,Value_Seg2
13168,0.0,0.0,66.0,0.0,0.616223309670714,1265.5940519672656,779.888555402838,F,Illinois,24,Freq_Seg1,Value_Seg2
13173,0.0,0.0,283.0,0.0,0.257093580029612,1265.5940519672656,325.37610568444717,F,California,8,Freq_Seg1,Value_Seg2
13174,3.0,256.0,304.0,5599.450333333334,1.230935397983934,2662.3856554565173,3277.224746386086,M,Illinois,25,Freq_Seg4,Value_Seg4
13178,0.0,0.0,220.0,0.0,0.308951180586996,1265.5940519672656,391.0067764991667,F,California,9,Freq_Seg1,Value_Seg2
13183,0.0,0.0,146.0,0.0,0.4055063643340756,1265.5940519672656,513.2064427360771,F,New York,42,Freq_Seg1,Value_Seg2
13187,0.0,0.0,152.0,0.0,0.3954492060741475,1265.5940519672656,500.4781630626186,F,Illinois,50,Freq_Seg1,Value_Seg2
13198,2.0,165.0,233.0,1973.54,0.9434049281879592,1436.015755966208,1354.7443411340785,M,California,50,Freq_Seg4,Value_Seg4
13199,5.0,259.0,277.0,250.4202,2.290232838349826,816.7264792068446,1870.493802629352,M,California,47,Freq_Seg4,Value_Seg1
13208,0.0,0.0,11.0,0.0,0.9739387469086755,1265.5940519672656,1232.6110850680718,F,Illinois,4,Freq_Seg1,Value_Seg2
13209,2.0,123.0,233.0,89.2735,0.7779410219041638,982.4219348412156,764.2663239314411,F,California,18,Freq_Seg4,Value_Seg1
13211,0.0,0.0,224.0,0.0,0.3050380904239946,1265.5940519672656,386.05439286406056,F,Illinois,33,Freq_Seg1,Value_Seg2
13221,0.0,0.0,207.0,0.0,0.3224005297462469,1265.5940519672656,408.0281927979456,F,New York,35,Freq_Seg1,Value_Seg2
13225,1.0,75.0,233.0,437.668,0.3688279061018134,1152.306259565533,425.0027049035683,F,New York,50,Freq_Seg3,Value_Seg1
13230,2.0,243.0,254.0,4270.4235,1.0268498972215463,1988.9376295143215,2042.340400446847,M,California,30,Freq_Seg4,Value_Seg4
13233,1.0,1.0,148.0,206.96,0.3221668942393057,1120.7377397112357,361.06459685954815,M,Illinois,30,Freq_Seg3,Value_Seg1
13238,0.0,0.0,214.0,0.0,0.3150148537959581,1265.5940519672656,398.68092524550246,M,California,19,Freq_Seg1,Value_Seg2
13240,0.0,0.0,261.0,0.0,0.2730834002025966,1265.5940519672656,345.6127269874027,F,California,24,Freq_Seg1,Value_Seg2
13246,1.0,16.0,125.0,202.248,0.4992189156160099,1120.0929815513389,559.1716036391629,F,California,25,Freq_Seg3,Value_Seg1
13253,0.0,0.0,165.0,0.0,0.3753059398046559,1265.5940519672656,474.9849650847571,M,Illinois,38,Freq_Seg1,Value_Seg2
13255,0.0,0.0,360.0,0.0,0.2134328717292217,1265.5940519672656,270.1193729547954,M,California,15,Freq_Seg1,Value_Seg2
13263,0.0,0.0,104.0,0.0,0.4937478048927086,1265.5940519672656,624.884285044106,M,New Jersey,16,Freq_Seg1,Value_Seg2
13266,0.0,0.0,202.0,0.0,0.3278941841097288,1265.5940519672656,414.9809290839324,F,Washington DC,12,Freq_Seg1,Value_Seg2
13267,5.0,149.0,279.0,2260.3324,1.0366969649491713,1705.4258964812848,1768.0098508278677,M,California,46,Freq_Seg4,Value_Seg4
13269,1.0,93.0,320.0,1613.88,0.2584036154584923,1313.2511417320084,339.34884302854385,F,California,41,Freq_Seg3,Value_Seg4
13270,0.0,0.0,268.0,0.0,0.2677824161167129,1265.5940519672656,338.9038330587351,M,Illinois,7,Freq_Seg1,Value_Seg2
13280,2.0,106.0,152.0,2492.135,1.2709105175667463,1560.8555743604295,1983.7077658573548,F,California,43,Freq_Seg4,Value_Seg4
13284,1.0,36.0,128.0,89.30000000000001,0.5923663211713851,1104.6379423654275,654.3503141453368,F,Illinois,14,Freq_Seg3,Value_Seg1
13295,1.0,126.0,335.0,580.918,0.2865702071511927,1171.907619159167,335.8338091845036,F,New York,33,Freq_Seg3,Value_Seg2
13304,0.0,0.0,169.0,0.0,0.3695201746174844,1265.5940519672656,467.6625350777937,M,California,12,Freq_Seg1,Value_Seg2
13305,0.0,0.0,345.0,0.0,0.2207283225288817,1265.5940519672656,279.3524520932649,F,Illinois,38,Freq_Seg1,Value_Seg2
13309,0.0,0.0,8.0,0.0,1.006637804250784,1265.5940519672656,1273.994817545181,M,Illinois,14,Freq_Seg1,Value_Seg2
13310,2.0,30.0,99.0,357.825,1.1771553344698389,1047.069531693279,1232.5634847935794,M,New Jersey,15,Freq_Seg4,Value_Seg1
13313,0.0,0.0,168.0,0.0,0.3709495885438574,1265.5940519672656,469.47159284081056,M,California,42,Freq_Seg1,Value_Seg2
13317,0.0,0.0,201.0,0.0,0.3290157230113501,1265.5940519672656,416.4003420468742,F,Illinois,17,Freq_Seg1,Value_Seg2
13319,4.0,119.0,286.0,1465.33125,0.5960854792862812,1343.1004436518383,800.6026716838229,F,Illinois,27,Freq_Seg4,Value_Seg4
13324,1.0,190.0,224.0,1615.06,0.5843009015313161,1313.412604938434,767.4281691481212,F,Illinois,24,Freq_Seg3,Value_Seg4
13327,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,F,Illinois,14,Freq_Seg1,Value_Seg2
13328,0.0,0.0,48.0,0.0,0.6992534307868303,1265.5940519672656,884.9709828215165,M,Illinois,18,Freq_Seg1,Value_Seg2
13329,2.0,103.0,279.0,16.2195,0.4863244548997886,964.835864607273,469.22327592289827,M,Illinois,2,Freq_Seg4,Value_Seg1
13330,0.0,0.0,44.0,0.0,0.7209640041200609,1265.5940519672656,912.4477552968524,F,New York,47,Freq_Seg1,Value_Seg2
13368,0.0,0.0,156.0,0.0,0.3890212294020019,1265.5940519672656,492.3429540201668,M,California,43,Freq_Seg1,Value_Seg2
13369,1.0,87.0,263.0,486.29099999999994,0.3343141068982254,1158.9595015028544,387.4565106761393,F,New York,24,Freq_Seg3,Value_Seg1
13370,2.0,67.0,334.0,1341.1799999999998,0.2082320391765567,1283.7896304544504,267.32613262324844,M,Washington DC,41,Freq_Seg4,Value_Seg4
13385,0.0,0.0,123.0,0.0,0.4494147135569727,1265.5940519672656,568.7765883442771,F,Illinois,26,Freq_Seg1,Value_Seg2
13394,0.0,0.0,15.0,0.0,0.9336770224422448,1265.5940519672656,1181.6560860614125,M,Washington DC,6,Freq_Seg1,Value_Seg2
13396,1.0,43.0,77.0,164.9,1.0045850733530384,1114.982534234738,1120.094810941561,M,Illinois,25,Freq_Seg3,Value_Seg1
13397,0.0,0.0,166.0,0.0,0.3738423347920394,1265.5940519672656,473.1326352863602,M,California,40,Freq_Seg1,Value_Seg2
13402,0.0,0.0,335.0,0.0,0.2258772587491301,1265.5940519672656,285.86891514757014,M,Illinois,42,Freq_Seg1,Value_Seg2
13405,0.0,0.0,65.0,0.0,0.6202993812076532,1265.5940519672656,785.0472072953813,F,New York,7,Freq_Seg1,Value_Seg2
13408,10.0,330.0,362.0,669.2633,3.5972087253267433,899.9301674938727,3237.2366506937165,M,Illinois,30,Freq_Seg4,Value_Seg1
13418,2.0,141.0,347.0,770.292,0.4283970890385826,1146.3614750664494,491.0979189044426,F,New York,22,Freq_Seg4,Value_Seg1
13426,1.0,56.0,207.0,572.654,0.3807854685343279,1170.776829381284,445.8148035250871,M,Illinois,38,Freq_Seg3,Value_Seg1
13448,2.0,138.0,362.0,505.848,0.3836981398015162,1082.7026643655336,415.4309982752005,F,California,41,Freq_Seg4,Value_Seg1
13451,0.0,0.0,142.0,0.0,0.4125051563220103,1265.5940519672656,522.0640722469633,M,California,12,Freq_Seg1,Value_Seg2
13455,1.0,152.0,270.0,177.89100000000002,0.4263049006092304,1116.760134670905,476.08031821523093,F,New York,38,Freq_Seg3,Value_Seg1
13458,4.0,104.0,208.0,494.3122499999999,1.2080801227811402,966.3044352547048,1167.3731807864642,F,California,33,Freq_Seg4,Value_Seg1
13468,6.0,334.0,353.0,1081.126,2.2916196110632714,1175.6693414364245,2694.1869189615513,M,New York,33,Freq_Seg4,Value_Seg2
13473,1.0,12.0,137.0,101.2,0.4235496973870568,1106.2662577522635,468.558738700483,F,New York,5,Freq_Seg3,Value_Seg1
13481,0.0,0.0,290.0,0.0,0.2523942684163182,1265.5940519672656,319.4286848583218,M,Illinois,6,Freq_Seg1,Value_Seg2
13487,0.0,0.0,172.0,0.0,0.3652981787105164,1265.5940519672656,462.3192021705047,M,Washington DC,6,Freq_Seg1,Value_Seg2
13488,4.0,274.0,285.0,1686.7915,1.8302524252259256,1429.0362885927009,2615.4971329326463,F,California,22,Freq_Seg4,Value_Seg4
13491,5.0,321.0,340.0,579.0142,1.971156230240528,962.0170527552202,1896.2859071360829,F,Illinois,16,Freq_Seg4,Value_Seg1
13494,0.0,0.0,25.0,0.0,0.846824480379822,1265.5940519672656,1071.736025428973,M,California,33,Freq_Seg1,Value_Seg2
13495,2.0,80.0,289.0,156.81849999999997,0.3522707067877727,998.6818400339724,351.80635764488085,M,New York,25,Freq_Seg4,Value_Seg1
13496,1.0,18.0,211.0,47.153,0.2495972552058411,1098.870832398287,274.2751435923703,F,New York,21,Freq_Seg3,Value_Seg1
13497,0.0,0.0,300.0,0.0,0.2459734573555434,1265.5940519672656,311.3025445709996,F,New York,22,Freq_Seg1,Value_Seg2
13502,0.0,0.0,96.0,0.0,0.5152115680375836,1265.5940519672656,652.048696013094,F,California,32,Freq_Seg1,Value_Seg2
13506,2.0,289.0,318.0,552.636,0.8486984952287255,1093.9657992261257,928.4471276349028,M,New Jersey,30,Freq_Seg4,Value_Seg1
13520,1.0,233.0,333.0,2599.699,0.3989122249800769,1448.143935541689,577.6823194183402,F,Illinois,19,Freq_Seg3,Value_Seg4
13523,0.0,0.0,269.0,0.0,0.2670420240567224,1265.5940519672656,337.96679727148734,F,Illinois,13,Freq_Seg1,Value_Seg2
13527,0.0,0.0,114.0,0.0,0.4693567241322186,1265.5940519672656,594.0150783125766,F,California,44,Freq_Seg1,Value_Seg2
13531,0.0,0.0,268.0,0.0,0.2677824161167129,1265.5940519672656,338.9038330587351,F,New Jersey,48,Freq_Seg1,Value_Seg2
13534,5.0,147.0,194.0,605.3165999999999,2.535116522234983,973.6468779550072,2468.308287126247,F,California,20,Freq_Seg4,Value_Seg1
13538,0.0,0.0,44.0,0.0,0.7209640041200609,1265.5940519672656,912.4477552968524,M,New York,32,Freq_Seg1,Value_Seg2
13539,0.0,0.0,12.0,0.0,0.9635325942558476,1265.5940519672656,1219.4411201667892,M,New York,24,Freq_Seg1,Value_Seg2
13551,0.0,0.0,76.0,0.0,0.5783035682361717,1265.5940519672656,731.8975561911446,F,Illinois,46,Freq_Seg1,Value_Seg2
13552,0.0,0.0,44.0,0.0,0.7209640041200609,1265.5940519672656,912.4477552968524,F,New York,50,Freq_Seg1,Value_Seg2
13564,1.0,114.0,287.0,3533.656,0.3396693017104701,1575.9402845957325,535.298536006032,M,California,26,Freq_Seg3,Value_Seg4
13565,0.0,0.0,142.0,0.0,0.4125051563220103,1265.5940519672656,522.0640722469633,F,New Jersey,8,Freq_Seg1,Value_Seg2
13569,0.0,0.0,285.0,0.0,0.25573302160078,1265.5940519672656,323.6541910295634,M,Illinois,14,Freq_Seg1,Value_Seg2
13576,3.0,332.0,349.0,370.357,1.1818601382855858,977.0612728123943,1154.7497709995469,M,New York,23,Freq_Seg4,Value_Seg1
13579,0.0,0.0,304.0,0.0,0.2434963179057635,1265.5940519672656,308.16749161746475,F,New York,49,Freq_Seg1,Value_Seg2
13581,0.0,0.0,12.0,0.0,0.9635325942558476,1265.5940519672656,1219.4411201667892,F,California,47,Freq_Seg1,Value_Seg2
13584,1.0,1.0,3.0,1961.779,2.090433824153091,1360.8552841492208,2844.777915762997,M,Illinois,35,Freq_Seg3,Value_Seg4
13593,1.0,1.0,147.0,1556.536,0.3252181464664135,1305.40457723262,424.5412569963648,M,California,28,Freq_Seg3,Value_Seg4
13599,4.0,161.0,279.0,203.884,1.1320249701304343,853.6061200561713,966.3034425597432,F,California,46,Freq_Seg4,Value_Seg1
13600,0.0,0.0,29.0,0.0,0.8166387875298289,1265.5940519672656,1033.533192103511,F,California,13,Freq_Seg1,Value_Seg2
13606,0.0,0.0,25.0,0.0,0.846824480379822,1265.5940519672656,1071.736025428973,F,California,28,Freq_Seg1,Value_Seg2
13611,0.0,0.0,211.0,0.0,0.3181378344632837,1265.5940519672656,402.6333510024785,F,New York,5,Freq_Seg1,Value_Seg2
13614,0.0,0.0,125.0,0.0,0.4452154299281831,1265.5940519672656,563.4619999611575,M,Illinois,20,Freq_Seg1,Value_Seg2
13615,2.0,41.0,75.0,772.6205,1.7903160915215115,1146.922007885183,2053.3529264370045,F,California,11,Freq_Seg4,Value_Seg1
13627,0.0,0.0,189.0,0.0,0.3431061531493206,1265.5940519672656,434.2331066191499,F,Illinois,49,Freq_Seg1,Value_Seg2
13629,1.0,142.0,163.0,762.503,0.7328224945644156,1196.7544804632514,877.0086037542211,F,New York,22,Freq_Seg3,Value_Seg2
13634,0.0,0.0,116.0,0.0,0.4647706203065633,1265.5940519672656,588.210932589123,M,Illinois,21,Freq_Seg1,Value_Seg2
13649,1.0,1.0,269.0,658.082,0.1243135774312225,1182.4662181936048,146.99660577521564,F,California,34,Freq_Seg3,Value_Seg2
13652,0.0,0.0,302.0,0.0,0.2447285749021551,1265.5940519672656,309.727028742593,F,Washington DC,35,Freq_Seg1,Value_Seg2
13656,0.0,0.0,153.0,0.0,0.3938220677144957,1265.5940519672656,498.4188664329154,M,Illinois,44,Freq_Seg1,Value_Seg2
13659,1.0,1.0,86.0,818.304,0.619775263909403,1204.389911295254,746.4510751228385,F,Illinois,8,Freq_Seg3,Value_Seg2
13668,2.0,225.0,237.0,1553.2675,1.075960566313974,1334.8448179971078,1436.2403863134416,F,Illinois,15,Freq_Seg4,Value_Seg4
13672,1.0,5.0,139.0,154.044,0.3751718745774296,1113.4970727356213,417.7527841147035,F,New Jersey,45,Freq_Seg3,Value_Seg1
13680,2.0,15.0,166.0,1390.4875,0.3648939764707852,1295.659276990713,472.77826573240384,M,Washington DC,34,Freq_Seg4,Value_Seg4
13693,0.0,0.0,104.0,0.0,0.4937478048927086,1265.5940519672656,624.884285044106,M,Illinois,3,Freq_Seg1,Value_Seg2
13694,7.0,349.0,360.0,665.7602857142857,2.663583093245288,950.08579947338,2530.632472609728,F,California,44,Freq_Seg4,Value_Seg1
13700,1.0,1.0,117.0,50.956,0.4384363430061314,1099.3912091559455,482.0130612754217,M,Illinois,42,Freq_Seg3,Value_Seg1
13703,0.0,0.0,69.0,0.0,0.6043197447257478,1265.5940519672656,764.8234744112827,F,Illinois,18,Freq_Seg1,Value_Seg2
13705,0.0,0.0,362.0,0.0,0.2124966227898798,1265.5940519672656,268.93446186600363,F,Illinois,39,Freq_Seg1,Value_Seg2
13707,0.0,0.0,41.0,0.0,0.7381898812233085,1265.5940519672656,934.2487228986416,F,Illinois,28,Freq_Seg1,Value_Seg2
13709,0.0,0.0,40.0,0.0,0.7441238100325133,1265.5940519672656,941.7586679043684,F,New York,22,Freq_Seg1,Value_Seg2
13715,4.0,196.0,348.0,1279.32475,0.8791715297228033,1270.922137423102,1117.3585597168435,M,California,23,Freq_Seg4,Value_Seg4
13725,1.0,1.0,9.0,47.031000000000006,1.8744928953613136,1098.8541387447412,2059.7942761153927,F,Illinois,48,Freq_Seg3,Value_Seg1
13728,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,New York,2,Freq_Seg1,Value_Seg2
13742,1.0,1.0,82.0,230.55,0.65019277107577,1123.9656355074926,730.7943311445555,F,California,6,Freq_Seg3,Value_Seg1
13747,0.0,0.0,362.0,0.0,0.2124966227898798,1265.5940519672656,268.93446186600363,F,Illinois,21,Freq_Seg1,Value_Seg2
13748,0.0,0.0,364.0,0.0,0.2115685969281279,1265.5940519672656,267.75995785529864,F,California,30,Freq_Seg1,Value_Seg2
13750,0.0,0.0,151.0,0.0,0.3970900606460548,1265.5940519672656,502.5548188489677,M,New York,20,Freq_Seg1,Value_Seg2
13754,0.0,0.0,58.0,0.0,0.6504694600414405,1265.5940519672656,823.230279614806,M,New York,7,Freq_Seg1,Value_Seg2
13756,2.0,85.0,286.0,621.7475,0.3829760458125879,1110.6028032638667,425.3342700623711,F,California,6,Freq_Seg4,Value_Seg1
13758,2.0,215.0,360.0,275.451,0.590611721670119,1027.2398858224055,606.6999175337874,M,Washington DC,46,Freq_Seg4,Value_Seg1
13764,1.0,1.0,155.0,3406.881,0.3018609227182354,1558.5932523968986,470.47839731094336,M,New York,14,Freq_Seg3,Value_Seg4
13767,8.0,225.0,362.0,511.80725,1.1271697120907005,844.1358304840712,951.4843410121748,F,Illinois,29,Freq_Seg4,Value_Seg1
13769,3.0,197.0,284.0,491.32066666666674,1.127309664675528,1016.0475757624348,1145.4002519271337,F,New York,20,Freq_Seg4,Value_Seg1
13777,9.0,333.0,351.0,469.79422222222223,3.4362695998442696,797.726234051539,2741.202407069558,F,California,7,Freq_Seg4,Value_Seg1
13782,0.0,0.0,117.0,0.0,0.4625116868282197,1265.5940519672656,585.3520398151416,M,New Jersey,17,Freq_Seg1,Value_Seg2
13784,2.0,109.0,132.0,91.258,1.4980324371438392,982.899657572062,1472.415569500521,M,New York,30,Freq_Seg4,Value_Seg1
13786,0.0,0.0,283.0,0.0,0.257093580029612,1265.5940519672656,325.37610568444717,M,Illinois,21,Freq_Seg1,Value_Seg2
13787,0.0,0.0,244.0,0.0,0.2868837668272521,1265.5940519672656,363.0783889025342,F,New Jersey,35,Freq_Seg1,Value_Seg2
13798,6.0,254.0,335.0,1569.5668333333333,1.915837333310076,1413.7750734617025,2708.5630666411253,M,California,37,Freq_Seg4,Value_Seg4
13800,0.0,0.0,13.0,0.0,0.953358859971308,1265.5940519672656,1206.5653025699808,F,California,27,Freq_Seg1,Value_Seg2
13802,1.0,199.0,224.0,818.339,0.5943135881782939,1204.3947004581564,715.7881360122085,F,New Jersey,40,Freq_Seg3,Value_Seg2
13807,0.0,0.0,280.0,0.0,0.2591619951416049,1265.5940519672656,327.9938795471846,F,Illinois,33,Freq_Seg1,Value_Seg2
13815,1.0,1.0,71.0,594.5999999999999,0.7449769778356576,1173.7797713543512,874.4389067081937,F,California,33,Freq_Seg3,Value_Seg2
13817,0.0,0.0,170.0,0.0,0.3681018886472418,1265.5940519672656,465.8675607898661,M,California,14,Freq_Seg1,Value_Seg2
13819,1.0,68.0,80.0,878.124,1.0919647421826593,1212.5752748616846,1324.0894473914066,F,California,7,Freq_Seg3,Value_Seg2
13824,0.0,0.0,18.0,0.0,0.9057090875275596,1265.5940519672656,1146.260033987579,M,Illinois,42,Freq_Seg1,Value_Seg2
13829,0.0,0.0,202.0,0.0,0.3278941841097288,1265.5940519672656,414.9809290839324,F,New York,38,Freq_Seg1,Value_Seg2
13831,0.0,0.0,318.0,0.0,0.2352083590407415,1265.5940519672656,297.67830017494356,F,California,35,Freq_Seg1,Value_Seg2
13837,0.0,0.0,62.0,0.0,0.6328684694624805,1265.5940519672656,800.9545706293425,F,California,5,Freq_Seg1,Value_Seg2
13838,1.0,1.0,324.0,1877.88,0.0883009493940698,1349.3751133391245,119.15110359657533,F,California,5,Freq_Seg3,Value_Seg4
13842,3.0,266.0,278.0,532.2620000000001,1.4090070816721278,1029.242870419882,1450.2104931821625,F,New York,5,Freq_Seg4,Value_Seg1
13846,0.0,0.0,212.0,0.0,0.3170899079532208,1265.5940519672656,401.3071014444441,F,New Jersey,4,Freq_Seg1,Value_Seg2
13848,0.0,0.0,268.0,0.0,0.2677824161167129,1265.5940519672656,338.9038330587351,M,New York,35,Freq_Seg1,Value_Seg2
13854,7.0,242.0,263.0,351.8841428571428,3.2723471649513796,784.9892028762949,2568.7571925496873,F,Illinois,44,Freq_Seg4,Value_Seg1
13859,1.0,1.0,109.0,462.30500000000006,0.477497994336599,1155.6774197491868,551.8336500303326,M,New York,45,Freq_Seg3,Value_Seg1
13862,1.0,14.0,132.0,261.90000000000003,0.4557079865064647,1128.2553571358378,514.1549770655049,M,California,32,Freq_Seg3,Value_Seg1
13869,1.0,152.0,186.0,6615.058,0.6564714950443741,1997.5784601946384,1311.353318232413,F,New Jersey,6,Freq_Seg3,Value_Seg4
13871,0.0,0.0,11.0,0.0,0.9739387469086755,1265.5940519672656,1232.6110850680718,F,New York,17,Freq_Seg1,Value_Seg2
13873,0.0,0.0,16.0,0.0,0.9241540169637004,1265.5940519672656,1169.6038269709147,M,Illinois,24,Freq_Seg1,Value_Seg2
13874,0.0,0.0,192.0,0.0,0.3394702170134632,1265.5940519672656,429.6314874722759,F,California,39,Freq_Seg1,Value_Seg2
13880,0.0,0.0,283.0,0.0,0.257093580029612,1265.5940519672656,325.37610568444717,F,New York,40,Freq_Seg1,Value_Seg2
13881,0.0,0.0,27.0,0.0,0.831444767761764,1265.5940519672656,1052.271552618593,F,Illinois,22,Freq_Seg1,Value_Seg2
13883,0.0,0.0,108.0,0.0,0.4836868971169634,1265.5940519672656,612.1512600057316,M,California,36,Freq_Seg1,Value_Seg2
13890,1.0,143.0,201.0,21.991999999999997,0.5903611514710239,1095.4279716043225,646.6981186698958,F,New York,31,Freq_Seg3,Value_Seg1
13894,0.0,0.0,18.0,0.0,0.9057090875275596,1265.5940519672656,1146.260033987579,F,New York,16,Freq_Seg1,Value_Seg2
13898,0.0,0.0,107.0,0.0,0.4861626467316348,1265.5940519672656,615.28455399222,F,New Jersey,23,Freq_Seg1,Value_Seg2
13901,0.0,0.0,74.0,0.0,0.5854986842355309,1265.5940519672656,741.0036522031481,F,California,10,Freq_Seg1,Value_Seg2
13911,1.0,1.0,5.0,1485.462,2.014716848295159,1295.6792925432103,2610.426900673958,M,Illinois,30,Freq_Seg3,Value_Seg4
13922,0.0,0.0,170.0,0.0,0.3681018886472418,1265.5940519672656,465.8675607898661,F,New Jersey,11,Freq_Seg1,Value_Seg2
13929,1.0,22.0,109.0,11.391,0.6226904135280864,1093.9774025777806,681.2092412015401,F,Washington DC,21,Freq_Seg3,Value_Seg1
13939,1.0,6.0,25.0,119.228,1.4969431687504933,1108.733087146707,1659.7104207719085,M,Illinois,36,Freq_Seg3,Value_Seg1
13941,1.0,23.0,348.0,26.118,0.1143999685272974,1095.9925454939091,125.3815127106558,F,New York,38,Freq_Seg3,Value_Seg1
13948,0.0,0.0,223.0,0.0,0.3060069439130016,1265.5940519672656,387.2805680769755,F,Illinois,9,Freq_Seg1,Value_Seg2
13953,0.0,0.0,171.0,0.0,0.3666945996499187,1265.5940519672656,464.0865042054549,F,Illinois,16,Freq_Seg1,Value_Seg2
13958,0.0,0.0,336.0,0.0,0.2253515139684469,1265.5940519672656,285.20353568028463,F,New Jersey,22,Freq_Seg1,Value_Seg2
