"customer_id","frequency","recency","T","monetary_value","expected_purchases_180d","expected_avg_order_value","predicted_clv_180d","profit_margin_5pct","segment_name"
"14,415",2,112,216,"5,626.165",1.3187225646,"9,907.9885772413","140,984.5287076466","7,049.2264353823",Mid-Low
"14,419",1,1,251,"1,457.62",0.1603964268,"10,742.3407309912","18,816.041348371",940.8020674186,Low
"14,426",2,173,207,"1,973.52",1.5602743836,"3,475.9636904034","58,324.40311444","2,916.220155722",Mid-Low
"14,438",1,1,1,384.8,1.605042975,"2,840.4964512963","41,171.868899967","2,058.5934449984",Mid-Low
"14,440",1,206,261,"4,646.78",1.0386445222,"34,232.0647322511","389,493.3305591919","19,474.6665279596",Mid-High
"14,441",1,167,256,30.88,1.0005924534,233.7024621187,"2,557.6667953104",127.8833397655,Low
"14,442",2,29,57,610.345,2.0377079293,"1,075.5181160004","21,583.2629406124","1,079.1631470306",Mid-Low
"14,443",2,319,336,"1,057.955",1.2486263559,"1,863.7246511544","26,020.5961294731","1,301.0298064737",Mid-Low
"14,449",1,1,341,"5,257.54",0.0811496977,"38,730.6110049403","35,185.7838295894","1,759.2891914795",Low
"14,462",1,161,167,"8,571.54",1.3165861529,"63,139.8426960988","879,232.6476767954","43,961.6323838398",Mid-High
"14,466",1,332,342,980,0.9325325928,"7,224.4357097688","75,439.2934792696","3,771.9646739635",Mid-Low
"14,472",2,38,183,"1,709",0.9035939908,"3,010.164461881","28,970.9299697314","1,448.5464984866",Low
"14,487",1,1,294,"1,757.08",0.1145219795,"12,948.0101704101","16,401.1982043814",820.0599102191,Low
"14,491",1,1,345,398.48,0.0788906508,"2,941.2563455435","2,600.143666999",130.0071833499,Low
"14,496",1,325,352,725.25,0.9092107713,"5,348.0772989894","54,577.3619757138","2,728.8680987857",Low
"14,502",2,5,35,866.46,1.7539751798,"1,526.5167906301","25,738.4422110416","1,286.9221105521",Mid-Low
"14,505",3,85,234,"1,555.1033333333",1.1926504402,"2,184.768533776","28,295.273396305","1,414.7636698153",Mid-Low
"14,525",1,113,224,383.54,0.9897112347,"2,831.215934721","30,322.5857935842","1,516.1292896792",Low
"14,527",10,331,363,"1,731.484",3.5228536775,"1,895.3730884975","75,132.7759389853","3,756.6387969493",Mid-Low
"14,532",1,132,171,"1,768.98",1.2525976963,"13,035.6594936222","173,013.3199206906","8,650.6659960345",Mid-Low
"14,534",2,3,72,"2,600.995",1.0906304749,"4,580.8985570189","49,870.3616866043","2,493.5180843302",Mid-Low
"14,541",1,29,76,"9,768.13",1.3737015339,"71,953.3135920926","989,892.5765328043","49,494.6288266402",Mid-High
"14,543",1,176,248,"2,128.57",1.0397444672,"15,684.2158073892","177,911.7911749632","8,895.5895587482",Mid-Low
"14,560",3,180,190,405.7433333333,2.0697355187,570.3237492965,"12,609.532395839",630.476619792,Mid-Low
"14,587",1,106,130,"4,529.94",1.3967255273,"33,371.4809571168","483,910.5108326146","24,195.5255416307",Mid-High
"14,594",1,1,355,"3,115.88",0.0735668876,"22,956.2370931459","18,968.5416811365",948.4270840568,Low
"14,606",26,349,349,"2,180.7862538462",8.574667923,"2,255.8010282486","216,952.8006363388","10,847.6400318169",Mid-Low
"14,618",1,111,268,555.61,0.8299604705,"4,098.59568641","37,343.9082846931","1,867.1954142347",Low
"14,625",1,109,335,"2,824.37",0.6314891569,"20,809.1232940241","146,898.4315741623","7,344.9215787081",Mid-Low
"14,639",2,35,229,"1,268.19",0.592287388,"2,233.9321999538","14,343.3254610503",717.1662730525,Low
"14,643",1,20,192,47.61,0.5573094842,356.9270988697,"2,126.632594288",106.3316297144,Low
"14,646",8,89,179,"2,825.9525",2.7064073023,"3,168.3300833752","91,176.2897492422","4,558.8144874621",Mid-Low
"14,667",6,183,293,"3,255.3354333334",2.1853248488,"3,803.2989085683","91,905.1913445677","4,595.2595672284",Mid-Low
"14,669",1,1,135,"3,421.94",0.4439635533,"25,210.5187622454","116,518.8282056394","5,825.941410282",Low
"14,680",6,262,332,"1,035.355",2.3670306631,"1,209.7468224238","31,987.2887077116","1,599.3644353856",Mid-Low
"14,688",5,332,364,"1,464.192",2.0609223665,"1,770.3625657962","41,064.0140132613","2,053.2007006631",Mid-Low
"14,692",1,10,88,8.39,0.9803060931,68.0526067372,674.3245820272,33.7162291014,Low
"14,696",2,245,352,792.895,1.1238577381,"1,396.974524464","17,621.793942631",881.0896971315,Low
"14,702",3,209,254,"2,003.64",1.757609631,"2,814.804103265","54,077.9256905262","2,703.8962845263",Mid-Low
"14,708",1,78,299,85,0.6063005844,632.3227454999,"4,246.2473843235",212.3123692162,Low
"14,709",2,156,196,"1,117.675",1.581248237,"1,968.8869448462","33,337.7048517662","1,666.8852425883",Mid-Low
"14,713",2,162,254,"2,653.49",1.3118002618,"4,673.3381854072","67,010.7299296072","3,350.5364964804",Mid-Low
"14,723",1,137,328,"3,936.42",0.7323790153,"28,999.9157207449","237,018.746198888","11,850.9373099444",Mid-High
"14,729",1,1,358,"4,001.73",0.0720551223,"29,480.9558299029","23,875.6563410695","1,193.7828170535",Low
"14,733",6,228,286,"1,415.13",2.5875418046,"1,653.4292210279","47,215.5069719882","2,360.7753485994",Mid-Low
"14,735",2,177,194,"1,396.025",1.6328493229,"2,459.0397320049","42,961.4449653543","2,148.0722482677",Mid-Low
"14,739",2,121,282,242.035,1.0231430383,426.9527377413,"4,815.3971654303",240.7698582715,Low
"14,741",1,117,348,626.35,0.6253404979,"4,619.6304027144","32,394.3541877164","1,619.7177093858",Low
"14,744",3,250,278,530.7266666667,1.7119173044,745.8811818215,"14,059.3743368924",702.9687168446,Mid-Low
"14,748",1,172,302,97.67,0.8762182225,725.6434955081,"7,048.0084894524",352.4004244726,Low
"14,766",2,90,347,329.03,0.5745362851,580.1441935303,"3,736.7757950441",186.8387897522,Low
"14,769",2,86,188,"1,807.585",1.3436439802,"3,183.7650098316","45,659.4709436515","2,282.9735471826",Mid-Low
"14,770",1,1,94,"1,354.68",0.6580124338,"9,984.1372577601","66,692.8217773562","3,334.6410888678",Low
"14,779",1,6,95,796.29,0.8266384551,"5,871.3216620974","49,304.8774947877","2,465.2438747394",Low
"14,796",4,199,279,"3,790.0275",1.9051072491,"4,834.8468110491","101,447.6388386254","5,072.3819419313",Mid-Low
"14,800",3,176,321,"2,249.95",1.2962181475,"3,160.7826433787","45,641.4670703087","2,282.0733535154",Mid-Low
"14,810",2,316,319,"1,995.9",1.2950610478,"3,515.3731366999","50,690.6074132772","2,534.5303706639",Mid-Low
"14,813",1,1,320,125.5,0.094373556,930.6250639948,978.1412590767,48.9070629538,Low
"14,825",2,98,298,640.795,0.8174056891,"1,129.138207141","10,219.8627725106",510.9931386255,Low
"14,829",3,135,337,127.73,0.9608455365,179.8132251651,"1,932.3394053288",96.6169702664,Low
"14,849",4,302,360,"1,246.5275",1.7434097933,"1,590.3468951869","31,177.2320032803","1,558.861600164",Mid-Low
"14,850",1,262,287,"1,591.75",1.0173864774,"11,730.2738169101","131,743.3458302721","6,587.1672915136",Mid-Low
"14,867",1,154,300,933.8,0.8469897286,"6,884.1501020043","64,598.8511396934","3,229.9425569847",Low
"14,896",1,1,262,727.07,0.1468502291,"5,361.4824895984","8,627.6672462848",431.3833623142,Low
"14,898",3,216,326,436.0633333333,1.4233315367,612.9126386484,"9,730.5703538538",486.5285176927,Mid-Low
"14,901",4,126,347,628.8075,0.8378012891,802.3805149917,"7,536.4188525758",376.8209426288,Low
"14,907",2,65,286,"1,246.81",0.6276056457,"2,196.2836761907","15,212.0221457963",760.6011072898,Low
"14,911",25,344,354,"2,128.448",8.1539063797,"2,204.6967271055","201,867.0938546457","10,093.3546927323",Mid-Low
"14,952",1,31,277,311.59,0.393240753,"2,301.2689763085","9,961.2262223184",498.0613111159,Low
"14,961",1,69,221,670.68,0.82458198,"4,946.1425454027","44,087.9931035193","2,204.399655176",Low
"14,978",3,65,126,"1,315.3766666667",2.0475528003,"1,848.0372514096","39,196.5830735184","1,959.8291536759",Mid-Low
"14,985",1,1,191,"1,187.61",0.2662773015,"8,753.5849527988","24,909.2173935991","1,245.46086968",Low
"15,002",2,121,285,"1,471.075",1.0093264594,"2,591.1969681331","28,854.9580230127","1,442.7479011506",Low
"15,005",5,251,269,"1,918.52",2.4508489957,"2,319.6293120855","62,429.9591532115","3,121.4979576606",Mid-Low
"15,012",1,1,357,"1,596.75",0.0725548346,"11,767.1012636378","9,593.6899403047",479.6844970152,Low
"15,021",2,11,287,"2,071.325",0.1652819707,"3,648.190718778","6,656.3721455007",332.818607275,Low
"15,023",2,206,310,"2,855",1.1920590042,"5,028.1816851031","66,582.9292642095","3,329.1464632105",Mid-Low
"15,024",1,5,284,12.5,0.1666635372,98.3247679474,180.7457794011,9.0372889701,Low
"15,032",1,1,271,13.69,0.1367675151,107.0897002686,160.9342467396,8.046712337,Low
"15,034",1,14,173,"3,677.54",0.55643318,"27,093.1378389685","159,879.7832384556","7,993.9891619228",Mid-Low
"15,038",1,1,323,989.17,0.0923336092,"7,291.9772470675","7,504.3259061759",375.2162953088,Low
"15,039",7,275,301,"4,348.6942857143",2.9500082024,"4,961.3524951519","162,194.8534071585","8,109.7426703579",Mid-Low
"15,044",3,98,235,"2,066.1266666667",1.3217171982,"2,902.5757962937","41,674.0069284998","2,083.700346425",Mid-Low
"15,046",2,141,160,942.525,1.7526160637,"1,660.4613631295","30,680.1210759202","1,534.006053796",Mid-Low
"15,058",1,1,29,"4,274.61",1.2409563772,"31,490.8505625171","372,702.7822108353","18,635.1391105418",Mid-High
"15,059",1,59,145,8.99,1.1303400974,72.4719003445,857.2832544512,42.8641627226,Low
"15,061",9,274,339,832.9866666667,3.2008690734,921.5760708078,"33,007.8166058433","1,650.3908302922",Mid-Low
"15,078",5,222,298,994.972,2.1633808653,"1,203.0919095877","28,819.875188569","1,440.9937594285",Mid-Low
"15,079",1,223,264,"4,435.98",1.0473400252,"32,679.4195782088","375,285.884733293","18,764.2942366646",Mid-High
"15,090",1,1,6,127.8,1.5373677564,947.5656894895,"13,337.9787985233",666.8989399262,Mid-Low
"15,093",2,174,335,921.175,1.018997072,"1,622.8656670424","18,486.427260286",924.3213630143,Low
"15,100",5,241,364,189.578,1.7872958509,229.398582606,"4,614.5008086111",230.7250404306,Mid-Low
"15,101",1,55,207,12,0.7998241824,94.6420232746,814.0529234752,40.7026461738,Low
"15,107",6,319,341,97.4916666667,2.4591063145,114.0626586526,"3,140.1238020792",157.006190104,Mid-Low
"15,157",1,10,196,47.98,0.4125435337,359.6523299276,"1,588.7937624196",79.439688121,Low
"15,159",2,182,225,"2,616.695",1.4909254977,"4,608.5450407925","74,380.355504991","3,719.0177752496",Mid-Low
"15,167",1,1,85,361.15,0.7184155261,"2,666.302628274","19,318.7544380752",965.9377219038,Low
"15,171",1,28,128,71.98,0.9793259539,536.4240742208,"5,447.8965786154",272.3948289308,Low
"15,179",2,167,243,"1,966.775",1.3752866756,"3,464.086267916","51,890.5110937446","2,594.5255546872",Mid-Low
"15,181",1,38,259,25.99,0.4930773595,197.6852192189,"1,067.1367742923",53.3568387146,Low
"15,189",3,103,135,324.8666666667,2.250824167,456.7206026009,"10,701.8578950764",535.0928947538,Mid-Low
"15,194",6,261,290,"2,437.02855",2.6684776298,"2,847.2897958263","83,945.2464746002","4,197.26232373",Mid-Low
"15,197",1,61,192,13.6,0.9031475577,106.4268062275,"1,027.6051008539",51.3802550427,Low
"15,213",1,52,122,173.98,1.225171945,"1,287.7039874671","16,304.8079813497",815.2403990675,Mid-Low
"15,218",1,1,73,"2,206.97",0.8080139187,"16,261.6701720804","131,268.5049918327","6,563.4252495916",Mid-Low
"15,221",1,47,317,135.45,0.4011343158,"1,003.911682983","4,481.5552474659",224.0777623733,Low
"15,224",3,47,241,123.0266666667,0.6465661432,173.206703301,"1,218.9790311421",60.9489515571,Low
"15,235",5,337,349,"1,439.06",2.1372900688,"1,739.9788521185","41,711.3838221194","2,085.569191106",Mid-Low
"15,240",1,307,334,"1,887.96",0.9365893242,"13,912.0054159559","145,623.2070253395","7,281.160351267",Mid-Low
"15,271",1,100,258,954.53,0.8251589687,"7,036.8366961376","63,549.2775557914","3,177.4638777896",Low
"15,279",1,78,256,"1,794.09",0.7403891615,"13,220.606931089","107,061.8885959067","5,353.0944297953",Mid-Low
"15,281",1,50,137,440.28,1.1192586017,"3,249.1338001876","37,899.2827931599","1,894.964139658",Mid-Low
"15,290",2,85,203,108.6,1.2381801267,191.9840395034,"2,552.4489051641",127.6224452582,Low
"15,291",5,286,364,206.294,1.9673837847,249.6076450696,"5,526.9370684401",276.346853422,Mid-Low
"15,296",1,1,113,"6,032.84",0.5474604344,"44,441.0748945466","250,090.922515906","12,504.5461257953",Mid-High
"15,298",3,167,269,324.3133333333,1.5453201313,455.9433647345,"7,737.2614255903",386.8630712795,Mid-Low
"15,311",23,351,363,"2,553.3214739131",7.4307286725,"2,653.0474334241","221,828.0892816106","11,091.4044640805",Mid-Low
"15,312",1,1,178,625.47,0.2988862573,"4,613.1487720903","14,654.6162437987",732.7308121899,Low
"15,332",1,50,319,155.5,0.4132494496,"1,151.5897443613","5,298.7801031414",264.9390051571,Low
"15,351",1,3,323,"9,452.2613000001",0.1096970267,"69,626.7860476499","85,129.0476976104","4,256.4523848805",Mid-High
"15,356",3,71,292,"3,186.3433333333",0.6352295196,"4,476.0844924263","31,432.0002477704","1,571.6000123885",Low
"15,358",5,236,264,"1,780.644",2.4518968282,"2,152.9420246822","57,880.8262019807","2,894.041310099",Mid-Low
"15,373",3,265,327,368.5033333333,1.5273524251,518.0147044594,"8,827.2081382775",441.3604069139,Mid-Low
"15,379",5,104,198,"1,112.086",2.1962741044,"1,344.6786612846","31,649.3309617529","1,582.4665480876",Mid-Low
"15,384",1,126,335,"1,847.71",0.6844720054,"13,615.5444697975","104,180.918250059","5,209.0459125029",Low
"15,392",2,20,213,332.465,0.4725958626,586.1929624324,"2,985.9525425438",149.2976271272,Low
"15,415",1,1,37,290.69,1.1488897613,"2,147.3302489865","23,774.6299468842","1,188.7314973442",Low
"15,422",1,2,94,34.49,0.7005312046,260.2918786561,"1,851.0687674194",92.553438371,Low
"15,426",2,19,310,466.51,0.1881157235,822.2358234157,"1,718.2077550726",85.9103877536,Low
"15,460",1,1,174,"5,636.26",0.3098248473,"41,520.0691298876","136,485.7486405744","6,824.2874320287",Mid-High
"15,464",1,1,160,"12,080.67",0.3518656842,"88,986.3023232549","330,097.003291175","16,504.8501645588",Mid-High
"15,465",3,237,324,362.2,1.4865312725,509.160747801,"8,438.1043217447",421.9052160872,Mid-Low
"15,485",1,210,356,"1,157.25",0.8037352646,"8,529.9686962678","77,021.3179950941","3,851.0658997547",Low
"15,497",1,46,80,27.68,1.483358501,210.1328962129,"3,131.611956296",156.5805978148,Mid-Low
"15,498",6,207,285,"2,113.1833333333",2.480655773,"2,468.9488768423","67,572.0294588473","3,378.6014729424",Mid-Low
"15,502",1,15,305,"2,263.43",0.2208318,"16,677.5257005303","40,857.6184420442","2,042.8809221022",Low
"15,513",4,309,362,998.9375,1.7460790365,"1,274.5199896754","25,035.3098403597","1,251.765492018",Mid-Low
"15,514",2,25,245,"3,617.8",0.4073348579,"6,371.4133935445","28,286.4645951198","1,414.323229756",Low
"15,518",1,65,134,"2,016.56",1.2267628192,"14,859.2073457939","189,665.4760208057","9,483.2738010403",Mid-Low
"15,527",1,132,175,"2,218",1.235059845,"16,342.9115195618","214,250.2233932331","10,712.5111696617",Mid-Low
"15,529",3,181,276,"2,713.6466666667",1.5606087463,"3,812.1126575436","65,466.5679206029","3,273.3283960301",Mid-Low
"15,532",1,1,194,"6,432.63",0.2593459616,"47,385.7238800047","131,490.4563751738","6,574.5228187587",Mid-High
"15,535",2,139,256,"2,078.875",1.2263537231,"3,661.4856839048","49,113.0096727427","2,455.6504836371",Mid-Low
"15,547",3,195,237,"2,730.3",1.8189963251,"3,835.5047080275","75,838.8116530229","3,791.9405826511",Mid-Low
"15,549",2,9,48,"3,878.39",1.7109286457,"6,830.2921965109","114,041.3353368921","5,702.0667668446",Mid-Low
"15,555",2,76,306,"2,439.84",0.6310064278,"4,297.1170861564","30,088.9050250938","1,504.4452512547",Low
"15,570",6,193,314,"2,111.0602166667",2.0530154975,"2,466.4684884672","56,308.6440356577","2,815.4322017829",Mid-Low
"15,574",2,140,338,853.615,0.8788180899,"1,503.8977406891","14,785.3087510198",739.265437551,Low
"15,579",1,1,39,"1,274.09",1.1268370305,"9,390.5524714021","102,220.6763940197","5,111.033819701",Mid-Low
"15,581",2,96,269,"1,241.295",0.9401390607,"2,186.5721884193","22,574.27575136","1,128.713787568",Low
"15,596",2,202,255,"1,318.075",1.3954684601,"2,321.7758205301","35,426.3978924422","1,771.3198946221",Mid-Low
"15,601",4,300,347,"3,424.697825",1.7964475191,"4,368.8306522917","87,987.9854431514","4,399.3992721576",Mid-Low
"15,602",5,258,288,269.942,2.3436821037,326.5558628062,"8,451.1005027729",422.5550251386,Mid-Low
"15,615",1,79,202,"2,539.9",0.9528474567,"18,713.862539895","191,393.262390074","9,569.6631195037",Mid-Low
"15,640",5,203,339,"2,054.03",1.7259232108,"2,483.4561878001","47,961.8216516786","2,398.0910825839",Mid-Low
"15,649",1,138,287,9.85,0.8476163697,78.8062211817,737.3852001756,36.8692600088,Low
"15,658",3,334,347,713.8933333333,1.53342213,"1,003.1656442097","17,245.5879869636",862.2793993482,Mid-Low
"15,661",1,103,163,920,1.2198667289,"6,782.5063490357","87,348.2491203867","4,367.4124560193",Mid-Low
"15,687",1,100,124,"3,058.11",1.4147439245,"22,530.7327736534","329,806.0899253691","16,490.3044962685",Mid-High
"15,694",4,324,349,490.9375,1.8197392792,626.5129296172,"12,787.5212462199",639.376062311,Mid-Low
"15,696",4,74,114,618.7125,2.7149177242,789.5032880797,"22,046.4215231919","1,102.3210761596",Mid-Low
"15,708",3,288,324,"3,129.7466666667",1.5706677297,"4,396.5861687341","76,986.7231831763","3,849.3361591588",Mid-Low
"15,713",1,47,268,62,0.5280861908,462.9164905522,"2,683.7048057936",134.1852402897,Low
"15,716",1,1,318,"2,348.71",0.0957636489,"17,305.6546319189","18,447.7546991006",922.387734955,Low
"15,719",2,144,157,"6,590.89",1.7777485239,"11,606.7945682299","217,222.4503420934","10,861.1225171047",Mid-Low
"15,727",1,75,203,"3,429.56",0.9297034454,"25,266.6437910586","252,231.9519804682","12,611.5975990234",Mid-High
"15,738",3,310,343,660.9233333333,1.5254694592,928.7615060511,"15,868.6789268345",793.4339463417,Mid-Low
"15,750",2,21,278,54.06,0.2682498066,95.9433245344,283.3790518603,14.168952593,Low
"15,769",2,179,326,408.53,1.067151342,720.1375349319,"8,571.8608161925",428.5930408096,Low
"15,777",2,160,224,18.09,1.4477855635,32.6029410097,510.7939672368,25.5396983618,Mid-Low
"15,808",6,311,312,"2,454.2133333333",2.616325068,"2,867.3663829867","83,378.9306726203","4,168.946533631",Mid-Low
"15,811",1,70,256,436.94,0.700819524,"3,224.5330657734","24,717.0411977233","1,235.8520598862",Low
"15,820",1,1,79,842,0.761864103,"6,207.9981800826","47,480.5173910272","2,374.0258695514",Low
"15,823",1,183,339,685.59,0.801781375,"5,055.9619915449","45,360.4612211727","2,268.0230610586",Low
"15,827",4,309,343,742.935,1.826574194,947.9620617373,"19,393.7290238505",969.6864511925,Mid-Low
"15,831",1,1,99,"1,065.4",0.6267847255,"7,853.4484998789","50,143.1126254141","2,507.1556312707",Low
"15,838",2,319,340,211.355,1.237547529,372.9276344181,"5,165.4533267995",258.27266634,Low
"15,854",2,208,231,739.805,1.5056648227,"1,303.4871471683","21,290.3763990698","1,064.5188199535",Mid-Low
"15,856",2,90,259,"1,204.99",0.9499312756,"2,122.6418958459","22,074.9508125673","1,103.7475406284",Low
"15,864",1,19,46,717.74,1.5300798181,"5,292.7624740044","78,858.8296602354","3,942.9414830118",Mid-Low
"15,867",5,250,308,"1,978.318",2.1964317703,"2,391.9230137606","58,329.7924092096","2,916.4896204605",Mid-Low
"15,880",1,2,313,125.5,0.1088985146,930.6250639948,"1,126.6557182281",56.3327859114,Low
"15,881",3,218,245,"1,448.3133333333",1.8216165621,"2,034.7663077245","40,398.2742779272","2,019.9137138964",Mid-Low
"15,882",1,1,294,"1,453.99",0.1145219795,"10,715.6040046668","13,573.4172932486",678.6708646624,Low
"15,894",1,1,309,"2,383.6",0.1023318016,"17,562.6365551852","19,959.0728308979",997.9536415449,Low
"15,898",1,17,301,492.68,0.2416853712,"3,635.0854418945","9,735.9592960686",486.7979648034,Low
"15,916",3,148,272,"1,391.8766666667",1.4331871445,"1,955.4927275117","30,803.9352949902","1,540.1967647495",Mid-Low
"15,922",1,12,355,129.27,0.1418380185,958.3929588275,"1,526.81749999",76.3408749995,Low
"15,939",3,106,130,260.34,2.3135345314,366.0834302094,"8,792.9491738759",439.6474586938,Mid-Low
"15,953",1,174,305,257.48,0.8717046586,"1,902.7223478207","18,400.2872713824",920.0143635691,Low
"15,973",1,112,277,195.48,0.8046417088,"1,446.0620083965","12,807.8537028417",640.3926851421,Low
"15,983",3,141,360,"1,047.8466666667",0.8835648942,"1,472.2521073366","14,627.3901388514",731.3695069426,Low
"15,984",1,131,293,151.79,0.8122127174,"1,124.2637788893","10,097.2145626392",504.860728132,Low
"15,996",1,1,267,"1,015.27",0.1411437563,"7,484.2165189864","11,593.2236123593",579.661180618,Low
"16,011",2,243,265,"1,741.91",1.4118042065,"3,068.1164224536","47,509.3364759012","2,375.4668237951",Mid-Low
"16,013",4,179,330,74.85,1.4444483021,95.7498634716,"1,544.2064648486",77.2103232424,Mid-Low
"16,016",2,6,275,"1,679.45",0.1398736165,"2,958.1292010204","4,551.821567167",227.5910783584,Low
"16,019",2,206,247,406.975,1.4349530827,717.3993003925,"11,227.2435814393",561.362179072,Mid-Low
"16,029",8,358,363,560.765,2.9905965708,628.7997585661,"21,159.7395268931","1,057.9869763447",Mid-Low
"16,033",3,216,324,"2,193.03",1.432521137,"3,080.8301505718","49,202.2223505452","2,460.1111175273",Mid-Low
"16,042",2,209,343,146.49,1.0847231443,258.7053942922,"3,143.0945074626",157.1547253731,Low
"16,059",1,170,286,"1,317.67",0.9167521654,"9,711.5404970812","98,254.3401849119","4,912.7170092456",Mid-Low
"16,065",1,1,261,"1,103.96",0.1480241434,"8,137.4617690434","13,195.3682114127",659.7684105706,Low
"16,109",1,1,8,735.42,1.5101826031,"5,422.9843256337","75,334.4172752036","3,766.7208637602",Mid-Low
"16,110",1,1,23,"7,243.36",1.3140255392,"53,357.1470571239","662,871.6211880218","33,143.5810594011",Mid-High
"16,112",1,27,164,373.75,0.7637034133,"2,759.107794028","22,255.960903413","1,112.7980451706",Low
"16,122",1,141,277,581.98,0.8845722965,"4,292.8236404522","41,798.7488301204","2,089.937441506",Low
"16,124",1,12,59,443.79,1.2789149732,"3,274.9866677904","41,327.5503236518","2,066.3775161826",Mid-Low
"16,133",1,19,65,86.56,1.3452430096,643.812908879,"8,593.0050107406",429.650250537,Mid-Low
"16,134",2,33,206,659.065,0.6887287893,"1,161.3102618254","8,598.1526229775",429.9076311489,Low
"16,143",2,128,305,491.39,0.9557984181,866.0475760455,"9,183.0695859702",459.1534792985,Low
"16,145",3,77,212,498.83,1.2860059626,701.0776327661,"9,714.0451076532",485.7022553827,Mid-Low
"16,150",1,182,334,240.39,0.8120568158,"1,776.8461349052","16,126.0457564157",806.3022878208,Low
"16,161",6,281,302,"1,993.3066666667",2.6303122087,"2,328.8997240457","67,902.9935946991","3,395.149679735",Mid-Low
"16,168",1,245,321,167.96,0.9216470805,"1,243.3637416069","12,765.8493968526",638.2924698426,Low
"16,191",8,191,219,194.05125,3.7987701507,217.6723403504,"8,932.0900798244",446.6045039912,Mid-Low
"16,203",1,204,339,26.48,0.8338463589,201.2943089982,"1,878.1714349553",93.9085717478,Low
"16,210",5,343,359,607.492,2.0979852555,734.6420697095,"17,327.1014460136",866.3550723007,Mid-Low
"16,218",1,1,362,307.62,0.0700974309,"2,272.0279836067","1,791.6707288304",89.5835364415,Low
"16,222",1,1,67,944.06,0.857000108,"6,959.7200226896","59,282.4140561662","2,964.1207028083",Low
"16,233",3,149,272,246.08,1.4387967032,346.0531676053,"5,472.5451876649",273.6272593832,Mid-Low
"16,235",1,14,132,185.99,0.7605012487,"1,376.1635145072","10,877.4727274658",543.8736363733,Low
"16,241",2,157,322,"3,156.515",1.0096896953,"5,559.1262427469","62,544.8197341253","3,127.2409867063",Mid-Low
"16,244",1,1,346,"4,357.71",0.0783377955,"32,102.9227271324","28,187.5510135712","1,409.3775506786",Low
"16,252",1,1,266,127.52,0.1422636864,945.5033524728,"1,475.7805753862",73.7890287693,Low
"16,255",1,90,257,"2,972.02",0.7898362943,"21,896.6377958948","189,223.1431969254","9,461.1571598463",Mid-Low
"16,306",1,130,282,376.76,0.8420654191,"2,781.2779169581","25,817.0238952273","1,290.8511947614",Low
"16,316",1,33,195,29.98,0.6804646921,227.0735217077,"1,653.9162556515",82.6958127826,Low
"16,326",2,106,145,849.345,1.7466314714,"1,496.3786014717","27,351.9521133299","1,367.5976056665",Mid-Low
"16,327",2,271,315,"2,383.385",1.2705952924,"4,197.704204536","59,325.1360332673","2,966.2568016634",Mid-Low
"16,350",1,117,257,"1,021.49",0.8846865258,"7,530.0298627157","72,886.2896713135","3,644.3144835657",Low
"16,353",6,308,319,139.6316666667,2.5702987102,163.2938515357,"4,673.2525915787",233.6626295789,Mid-Low
"16,359",1,13,131,14.1,0.7489686244,110.1095509003,856.6582118825,42.8329105941,Low
"16,365",1,74,279,67.59,0.6464677117,504.0895759939,"3,589.1726603554",179.4586330178,Low
"16,385",1,1,272,941.01,0.1356987833,"6,937.2552801857","10,346.9112302267",517.3455615113,Low
"16,393",3,72,311,356.82,0.5492133774,501.6037483052,"3,061.046050024",153.0523025012,Low
"16,395",1,29,125,"3,968.9",1.0097453292,"29,239.1468146884","305,654.8165243607","15,282.740826218",Mid-High
"16,402",1,1,311,"4,659.53",0.1008266273,"34,325.9747214069","38,456.1764190848","1,922.8088209542",Low
"16,409",1,1,59,"1,270.24",0.9269568404,"9,362.1953374217","85,629.9453562951","4,281.4972678148",Mid-Low
"16,422",8,281,305,439.04,3.2583532391,492.3323231828,"17,796.5709938516",889.8285496926,Mid-Low
"16,442",1,1,223,520.29,0.2021044328,"3,838.4466027252","8,391.9278122674",419.5963906134,Low
"16,455",1,101,325,499.42,0.62921794,"3,684.7288400835","25,854.2283426828","1,292.7114171341",Low
"16,456",1,351,354,"7,357.33",0.9170336231,"54,196.5918778364","558,095.0738715166","27,904.7536935758",Mid-High
"16,477",2,249,330,"1,633",1.1975230924,"2,876.3343493462","38,458.1567063809","1,922.907835319",Mid-Low
"16,497",1,73,138,"2,228.95",1.2420021353,"16,423.5636278956","212,693.2467317708","10,634.6623365885",Mid-Low
"16,499",4,44,257,479.4425,0.4300547235,611.8498564767,"2,878.9115097824",143.9455754891,Low
"16,503",2,89,214,"1,414.81",1.1969742779,"2,492.118661794","32,163.7458595848","1,608.1872929792",Mid-Low
"16,510",1,1,342,816.41,0.0805776981,"6,019.5153077299","5,431.3281383048",271.5664069152,Low
"16,520",1,1,260,645.4,0.1492092031,"4,759.9429747471","7,777.9117387726",388.8955869386,Low
"16,523",1,1,44,653.67,1.0733794822,"4,820.8555716348","50,277.2283276884","2,513.8614163844",Mid-Low
"16,525",4,275,277,779.7175,2.0932496848,994.8819823802,"22,923.4247513139","1,146.1712375657",Mid-Low
"16,531",1,146,215,"1,197.4",1.1021353805,"8,825.6930934917","104,919.6651843142","5,245.9832592157",Mid-Low
"16,539",1,158,352,790.62,0.7231536329,"5,829.5593375082","47,316.9335414918","2,365.8466770746",Low
