"customer_id","frequency","recency","T","monetary_value","predicted_purchases_6m","predicted_avg_value","predicted_LTV_6m","gender","location","tenure_months","frequency_segment","value_segment"
"13,124",1,1,205,"3,151.158",0.1973406018,"1,523.6018493996",300.6685059359,M,New York,4,Freq_Seg1,Value_Seg3
"13,126",2,141,277,663.6635,0.6516117651,"1,120.6931161821",730.2568195572,F,Washington DC,37,Freq_Seg2,Value_Seg1
"13,136",0,0,256,0,0.2770013047,"1,265.5940519673",350.5712035727,F,California,48,Freq_Seg1,Value_Seg2
"13,137",0,0,9,0,0.9954823105,"1,265.5940519673","1,259.8764909451",M,California,37,Freq_Seg1,Value_Seg2
"13,138",1,1,340,261.832,0.0805580927,"1,128.2460524765",90.8893500513,F,California,21,Freq_Seg1,Value_Seg1
"13,140",0,0,268,0,0.2677824161,"1,265.5940519673",338.9038330587,M,New York,34,Freq_Seg1,Value_Seg2
"13,141",2,20,41,321.718,2.3599103446,"1,038.3776019162","2,450.4780443412",F,Illinois,25,Freq_Seg2,Value_Seg1
"13,144",0,0,136,0,0.4234766324,"1,265.5940519673",535.9495071683,M,California,38,Freq_Seg1,Value_Seg2
"13,145",0,0,335,0,0.2258772587,"1,265.5940519673",285.8689151476,F,California,4,Freq_Seg1,Value_Seg2
"13,148",4,210,246,"3,717.62075",1.9084645811,"2,217.0830262324","4,231.2244289569",M,New York,16,Freq_Seg2,Value_Seg3
"13,155",2,183,297,"1,529.391",0.7115460304,"1,329.0970997895",945.7137653741,F,California,8,Freq_Seg2,Value_Seg3
"13,158",0,0,74,0,0.5854986842,"1,265.5940519673",741.0036522031,F,New York,47,Freq_Seg1,Value_Seg2
"13,161",0,0,37,0,0.7625371818,"1,265.5940519673",965.0625216544,F,Illinois,4,Freq_Seg1,Value_Seg2
"13,162",1,15,146,166.784,0.4058854853,"1,115.2403280321",452.6598617213,F,New York,14,Freq_Seg1,Value_Seg1
"13,165",0,0,170,0,0.3681018886,"1,265.5940519673",465.8675607899,F,Illinois,31,Freq_Seg1,Value_Seg2
"13,168",0,0,66,0,0.6162233097,"1,265.5940519673",779.8885554028,F,Illinois,24,Freq_Seg1,Value_Seg2
"13,173",0,0,283,0,0.25709358,"1,265.5940519673",325.3761056844,F,California,8,Freq_Seg1,Value_Seg2
"13,174",3,256,304,"5,599.4503333333",1.230935398,"2,662.3856554565","3,277.2247463861",M,Illinois,25,Freq_Seg2,Value_Seg3
"13,178",0,0,220,0,0.3089511806,"1,265.5940519673",391.0067764992,F,California,9,Freq_Seg1,Value_Seg2
"13,183",0,0,146,0,0.4055063643,"1,265.5940519673",513.2064427361,F,New York,42,Freq_Seg1,Value_Seg2
"13,187",0,0,152,0,0.3954492061,"1,265.5940519673",500.4781630626,F,Illinois,50,Freq_Seg1,Value_Seg2
"13,198",2,165,233,"1,973.54",0.9434049282,"1,436.0157559662","1,354.7443411341",M,California,50,Freq_Seg2,Value_Seg3
"13,199",5,259,277,250.4202,2.2902328383,816.7264792068,"1,870.4938026294",M,California,47,Freq_Seg2,Value_Seg1
"13,208",0,0,11,0,0.9739387469,"1,265.5940519673","1,232.6110850681",F,Illinois,4,Freq_Seg1,Value_Seg2
"13,209",2,123,233,89.2735,0.7779410219,982.4219348412,764.2663239314,F,California,18,Freq_Seg2,Value_Seg1
"13,211",0,0,224,0,0.3050380904,"1,265.5940519673",386.0543928641,F,Illinois,33,Freq_Seg1,Value_Seg2
"13,221",0,0,207,0,0.3224005297,"1,265.5940519673",408.0281927979,F,New York,35,Freq_Seg1,Value_Seg2
"13,225",1,75,233,437.668,0.3688279061,"1,152.3062595655",425.0027049036,F,New York,50,Freq_Seg1,Value_Seg1
"13,230",2,243,254,"4,270.4235",1.0268498972,"1,988.9376295143","2,042.3404004468",M,California,30,Freq_Seg2,Value_Seg3
"13,233",1,1,148,206.96,0.3221668942,"1,120.7377397112",361.0645968595,M,Illinois,30,Freq_Seg1,Value_Seg1
"13,238",0,0,214,0,0.3150148538,"1,265.5940519673",398.6809252455,M,California,19,Freq_Seg1,Value_Seg2
"13,240",0,0,261,0,0.2730834002,"1,265.5940519673",345.6127269874,F,California,24,Freq_Seg1,Value_Seg2
"13,246",1,16,125,202.248,0.4992189156,"1,120.0929815513",559.1716036392,F,California,25,Freq_Seg1,Value_Seg1
"13,253",0,0,165,0,0.3753059398,"1,265.5940519673",474.9849650848,M,Illinois,38,Freq_Seg1,Value_Seg2
"13,255",0,0,360,0,0.2134328717,"1,265.5940519673",270.1193729548,M,California,15,Freq_Seg1,Value_Seg2
"13,263",0,0,104,0,0.4937478049,"1,265.5940519673",624.8842850441,M,New Jersey,16,Freq_Seg1,Value_Seg2
"13,266",0,0,202,0,0.3278941841,"1,265.5940519673",414.9809290839,F,Washington DC,12,Freq_Seg1,Value_Seg2
"13,267",5,149,279,"2,260.3324",1.0366969649,"1,705.4258964813","1,768.0098508279",M,California,46,Freq_Seg2,Value_Seg3
"13,269",1,93,320,"1,613.88",0.2584036155,"1,313.251141732",339.3488430285,F,California,41,Freq_Seg1,Value_Seg3
"13,270",0,0,268,0,0.2677824161,"1,265.5940519673",338.9038330587,M,Illinois,7,Freq_Seg1,Value_Seg2
"13,280",2,106,152,"2,492.135",1.2709105176,"1,560.8555743604","1,983.7077658574",F,California,43,Freq_Seg2,Value_Seg3
"13,284",1,36,128,89.3,0.5923663212,"1,104.6379423654",654.3503141453,F,Illinois,14,Freq_Seg1,Value_Seg1
"13,295",1,126,335,580.918,0.2865702072,"1,171.9076191592",335.8338091845,F,New York,33,Freq_Seg1,Value_Seg2
"13,304",0,0,169,0,0.3695201746,"1,265.5940519673",467.6625350778,M,California,12,Freq_Seg1,Value_Seg2
"13,305",0,0,345,0,0.2207283225,"1,265.5940519673",279.3524520933,F,Illinois,38,Freq_Seg1,Value_Seg2
"13,309",0,0,8,0,1.0066378043,"1,265.5940519673","1,273.9948175452",M,Illinois,14,Freq_Seg1,Value_Seg2
"13,310",2,30,99,357.825,1.1771553345,"1,047.0695316933","1,232.5634847936",M,New Jersey,15,Freq_Seg2,Value_Seg1
"13,313",0,0,168,0,0.3709495885,"1,265.5940519673",469.4715928408,M,California,42,Freq_Seg1,Value_Seg2
"13,317",0,0,201,0,0.329015723,"1,265.5940519673",416.4003420469,F,Illinois,17,Freq_Seg1,Value_Seg2
"13,319",4,119,286,"1,465.33125",0.5960854793,"1,343.1004436518",800.6026716838,F,Illinois,27,Freq_Seg2,Value_Seg3
"13,324",1,190,224,"1,615.06",0.5843009015,"1,313.4126049384",767.4281691481,F,Illinois,24,Freq_Seg1,Value_Seg3
"13,327",0,0,256,0,0.2770013047,"1,265.5940519673",350.5712035727,F,Illinois,14,Freq_Seg1,Value_Seg2
"13,328",0,0,48,0,0.6992534308,"1,265.5940519673",884.9709828215,M,Illinois,18,Freq_Seg1,Value_Seg2
"13,329",2,103,279,16.2195,0.4863244549,964.8358646073,469.2232759229,M,Illinois,2,Freq_Seg2,Value_Seg1
"13,330",0,0,44,0,0.7209640041,"1,265.5940519673",912.4477552969,F,New York,47,Freq_Seg1,Value_Seg2
"13,368",0,0,156,0,0.3890212294,"1,265.5940519673",492.3429540202,M,California,43,Freq_Seg1,Value_Seg2
"13,369",1,87,263,486.291,0.3343141069,"1,158.9595015029",387.4565106761,F,New York,24,Freq_Seg1,Value_Seg1
"13,370",2,67,334,"1,341.18",0.2082320392,"1,283.7896304545",267.3261326232,M,Washington DC,41,Freq_Seg2,Value_Seg3
"13,385",0,0,123,0,0.4494147136,"1,265.5940519673",568.7765883443,F,Illinois,26,Freq_Seg1,Value_Seg2
"13,394",0,0,15,0,0.9336770224,"1,265.5940519673","1,181.6560860614",M,Washington DC,6,Freq_Seg1,Value_Seg2
"13,396",1,43,77,164.9,1.0045850734,"1,114.9825342347","1,120.0948109416",M,Illinois,25,Freq_Seg1,Value_Seg1
"13,397",0,0,166,0,0.3738423348,"1,265.5940519673",473.1326352864,M,California,40,Freq_Seg1,Value_Seg2
"13,402",0,0,335,0,0.2258772587,"1,265.5940519673",285.8689151476,M,Illinois,42,Freq_Seg1,Value_Seg2
"13,405",0,0,65,0,0.6202993812,"1,265.5940519673",785.0472072954,F,New York,7,Freq_Seg1,Value_Seg2
"13,408",10,330,362,669.2633,3.5972087253,899.9301674939,"3,237.2366506937",M,Illinois,30,Freq_Seg2,Value_Seg1
"13,418",2,141,347,770.292,0.428397089,"1,146.3614750664",491.0979189044,F,New York,22,Freq_Seg2,Value_Seg1
"13,426",1,56,207,572.654,0.3807854685,"1,170.7768293813",445.8148035251,M,Illinois,38,Freq_Seg1,Value_Seg1
"13,448",2,138,362,505.848,0.3836981398,"1,082.7026643655",415.4309982752,F,California,41,Freq_Seg2,Value_Seg1
"13,451",0,0,142,0,0.4125051563,"1,265.5940519673",522.064072247,M,California,12,Freq_Seg1,Value_Seg2
"13,455",1,152,270,177.891,0.4263049006,"1,116.7601346709",476.0803182152,F,New York,38,Freq_Seg1,Value_Seg1
"13,458",4,104,208,494.31225,1.2080801228,966.3044352547,"1,167.3731807865",F,California,33,Freq_Seg2,Value_Seg1
"13,468",6,334,353,"1,081.126",2.2916196111,"1,175.6693414364","2,694.1869189616",M,New York,33,Freq_Seg2,Value_Seg2
"13,473",1,12,137,101.2,0.4235496974,"1,106.2662577523",468.5587387005,F,New York,5,Freq_Seg1,Value_Seg1
"13,481",0,0,290,0,0.2523942684,"1,265.5940519673",319.4286848583,M,Illinois,6,Freq_Seg1,Value_Seg2
"13,487",0,0,172,0,0.3652981787,"1,265.5940519673",462.3192021705,M,Washington DC,6,Freq_Seg1,Value_Seg2
"13,488",4,274,285,"1,686.7915",1.8302524252,"1,429.0362885927","2,615.4971329326",F,California,22,Freq_Seg2,Value_Seg3
"13,491",5,321,340,579.0142,1.9711562302,962.0170527552,"1,896.2859071361",F,Illinois,16,Freq_Seg2,Value_Seg1
"13,494",0,0,25,0,0.8468244804,"1,265.5940519673","1,071.736025429",M,California,33,Freq_Seg1,Value_Seg2
"13,495",2,80,289,156.8185,0.3522707068,998.681840034,351.8063576449,M,New York,25,Freq_Seg2,Value_Seg1
"13,496",1,18,211,47.153,0.2495972552,"1,098.8708323983",274.2751435924,F,New York,21,Freq_Seg1,Value_Seg1
"13,497",0,0,300,0,0.2459734574,"1,265.5940519673",311.302544571,F,New York,22,Freq_Seg1,Value_Seg2
"13,502",0,0,96,0,0.515211568,"1,265.5940519673",652.0486960131,F,California,32,Freq_Seg1,Value_Seg2
"13,506",2,289,318,552.636,0.8486984952,"1,093.9657992261",928.4471276349,M,New Jersey,30,Freq_Seg2,Value_Seg1
"13,520",1,233,333,"2,599.699",0.398912225,"1,448.1439355417",577.6823194183,F,Illinois,19,Freq_Seg1,Value_Seg3
"13,523",0,0,269,0,0.2670420241,"1,265.5940519673",337.9667972715,F,Illinois,13,Freq_Seg1,Value_Seg2
"13,527",0,0,114,0,0.4693567241,"1,265.5940519673",594.0150783126,F,California,44,Freq_Seg1,Value_Seg2
"13,531",0,0,268,0,0.2677824161,"1,265.5940519673",338.9038330587,F,New Jersey,48,Freq_Seg1,Value_Seg2
"13,534",5,147,194,605.3166,2.5351165222,973.646877955,"2,468.3082871262",F,California,20,Freq_Seg2,Value_Seg1
"13,538",0,0,44,0,0.7209640041,"1,265.5940519673",912.4477552969,M,New York,32,Freq_Seg1,Value_Seg2
"13,539",0,0,12,0,0.9635325943,"1,265.5940519673","1,219.4411201668",M,New York,24,Freq_Seg1,Value_Seg2
"13,551",0,0,76,0,0.5783035682,"1,265.5940519673",731.8975561911,F,Illinois,46,Freq_Seg1,Value_Seg2
"13,552",0,0,44,0,0.7209640041,"1,265.5940519673",912.4477552969,F,New York,50,Freq_Seg1,Value_Seg2
"13,564",1,114,287,"3,533.656",0.3396693017,"1,575.9402845957",535.298536006,M,California,26,Freq_Seg1,Value_Seg3
"13,565",0,0,142,0,0.4125051563,"1,265.5940519673",522.064072247,F,New Jersey,8,Freq_Seg1,Value_Seg2
"13,569",0,0,285,0,0.2557330216,"1,265.5940519673",323.6541910296,M,Illinois,14,Freq_Seg1,Value_Seg2
"13,576",3,332,349,370.357,1.1818601383,977.0612728124,"1,154.7497709995",M,New York,23,Freq_Seg2,Value_Seg1
"13,579",0,0,304,0,0.2434963179,"1,265.5940519673",308.1674916175,F,New York,49,Freq_Seg1,Value_Seg2
"13,581",0,0,12,0,0.9635325943,"1,265.5940519673","1,219.4411201668",F,California,47,Freq_Seg1,Value_Seg2
"13,584",1,1,3,"1,961.779",2.0904338242,"1,360.8552841492","2,844.777915763",M,Illinois,35,Freq_Seg1,Value_Seg3
"13,593",1,1,147,"1,556.536",0.3252181465,"1,305.4045772326",424.5412569964,M,California,28,Freq_Seg1,Value_Seg3
"13,599",4,161,279,203.884,1.1320249701,853.6061200562,966.3034425597,F,California,46,Freq_Seg2,Value_Seg1
"13,600",0,0,29,0,0.8166387875,"1,265.5940519673","1,033.5331921035",F,California,13,Freq_Seg1,Value_Seg2
"13,606",0,0,25,0,0.8468244804,"1,265.5940519673","1,071.736025429",F,California,28,Freq_Seg1,Value_Seg2
"13,611",0,0,211,0,0.3181378345,"1,265.5940519673",402.6333510025,F,New York,5,Freq_Seg1,Value_Seg2
"13,614",0,0,125,0,0.4452154299,"1,265.5940519673",563.4619999612,M,Illinois,20,Freq_Seg1,Value_Seg2
"13,615",2,41,75,772.6205,1.7903160915,"1,146.9220078852","2,053.352926437",F,California,11,Freq_Seg2,Value_Seg1
"13,627",0,0,189,0,0.3431061531,"1,265.5940519673",434.2331066191,F,Illinois,49,Freq_Seg1,Value_Seg2
"13,629",1,142,163,762.503,0.7328224946,"1,196.7544804633",877.0086037542,F,New York,22,Freq_Seg1,Value_Seg2
"13,634",0,0,116,0,0.4647706203,"1,265.5940519673",588.2109325891,M,Illinois,21,Freq_Seg1,Value_Seg2
"13,649",1,1,269,658.082,0.1243135774,"1,182.4662181936",146.9966057752,F,California,34,Freq_Seg1,Value_Seg2
"13,652",0,0,302,0,0.2447285749,"1,265.5940519673",309.7270287426,F,Washington DC,35,Freq_Seg1,Value_Seg2
"13,656",0,0,153,0,0.3938220677,"1,265.5940519673",498.4188664329,M,Illinois,44,Freq_Seg1,Value_Seg2
"13,659",1,1,86,818.304,0.6197752639,"1,204.3899112953",746.4510751228,F,Illinois,8,Freq_Seg1,Value_Seg2
"13,668",2,225,237,"1,553.2675",1.0759605663,"1,334.8448179971","1,436.2403863134",F,Illinois,15,Freq_Seg2,Value_Seg3
"13,672",1,5,139,154.044,0.3751718746,"1,113.4970727356",417.7527841147,F,New Jersey,45,Freq_Seg1,Value_Seg1
"13,680",2,15,166,"1,390.4875",0.3648939765,"1,295.6592769907",472.7782657324,M,Washington DC,34,Freq_Seg2,Value_Seg3
"13,693",0,0,104,0,0.4937478049,"1,265.5940519673",624.8842850441,M,Illinois,3,Freq_Seg1,Value_Seg2
"13,694",7,349,360,665.7602857143,2.6635830932,950.0857994734,"2,530.6324726097",F,California,44,Freq_Seg2,Value_Seg1
"13,700",1,1,117,50.956,0.438436343,"1,099.3912091559",482.0130612754,M,Illinois,42,Freq_Seg1,Value_Seg1
"13,703",0,0,69,0,0.6043197447,"1,265.5940519673",764.8234744113,F,Illinois,18,Freq_Seg1,Value_Seg2
"13,705",0,0,362,0,0.2124966228,"1,265.5940519673",268.934461866,F,Illinois,39,Freq_Seg1,Value_Seg2
"13,707",0,0,41,0,0.7381898812,"1,265.5940519673",934.2487228986,F,Illinois,28,Freq_Seg1,Value_Seg2
"13,709",0,0,40,0,0.74412381,"1,265.5940519673",941.7586679044,F,New York,22,Freq_Seg1,Value_Seg2
"13,715",4,196,348,"1,279.32475",0.8791715297,"1,270.9221374231","1,117.3585597168",M,California,23,Freq_Seg2,Value_Seg3
"13,725",1,1,9,47.031,1.8744928954,"1,098.8541387447","2,059.7942761154",F,Illinois,48,Freq_Seg1,Value_Seg1
"13,728",0,0,19,0,0.8967741903,"1,265.5940519673","1,134.952081147",F,New York,2,Freq_Seg1,Value_Seg2
"13,742",1,1,82,230.55,0.6501927711,"1,123.9656355075",730.7943311446,F,California,6,Freq_Seg1,Value_Seg1
"13,747",0,0,362,0,0.2124966228,"1,265.5940519673",268.934461866,F,Illinois,21,Freq_Seg1,Value_Seg2
"13,748",0,0,364,0,0.2115685969,"1,265.5940519673",267.7599578553,F,California,30,Freq_Seg1,Value_Seg2
"13,750",0,0,151,0,0.3970900606,"1,265.5940519673",502.554818849,M,New York,20,Freq_Seg1,Value_Seg2
"13,754",0,0,58,0,0.65046946,"1,265.5940519673",823.2302796148,M,New York,7,Freq_Seg1,Value_Seg2
"13,756",2,85,286,621.7475,0.3829760458,"1,110.6028032639",425.3342700624,F,California,6,Freq_Seg2,Value_Seg1
"13,758",2,215,360,275.451,0.5906117217,"1,027.2398858224",606.6999175338,M,Washington DC,46,Freq_Seg2,Value_Seg1
"13,764",1,1,155,"3,406.881",0.3018609227,"1,558.5932523969",470.4783973109,M,New York,14,Freq_Seg1,Value_Seg3
"13,767",8,225,362,511.80725,1.1271697121,844.1358304841,951.4843410122,F,Illinois,29,Freq_Seg2,Value_Seg1
"13,769",3,197,284,491.3206666667,1.1273096647,"1,016.0475757624","1,145.4002519271",F,New York,20,Freq_Seg2,Value_Seg1
"13,777",9,333,351,469.7942222222,3.4362695998,797.7262340515,"2,741.2024070696",F,California,7,Freq_Seg2,Value_Seg1
"13,782",0,0,117,0,0.4625116868,"1,265.5940519673",585.3520398151,M,New Jersey,17,Freq_Seg1,Value_Seg2
"13,784",2,109,132,91.258,1.4980324371,982.8996575721,"1,472.4155695005",M,New York,30,Freq_Seg2,Value_Seg1
"13,786",0,0,283,0,0.25709358,"1,265.5940519673",325.3761056844,M,Illinois,21,Freq_Seg1,Value_Seg2
"13,787",0,0,244,0,0.2868837668,"1,265.5940519673",363.0783889025,F,New Jersey,35,Freq_Seg1,Value_Seg2
"13,798",6,254,335,"1,569.5668333333",1.9158373333,"1,413.7750734617","2,708.5630666411",M,California,37,Freq_Seg2,Value_Seg3
"13,800",0,0,13,0,0.95335886,"1,265.5940519673","1,206.56530257",F,California,27,Freq_Seg1,Value_Seg2
"13,802",1,199,224,818.339,0.5943135882,"1,204.3947004582",715.7881360122,F,New Jersey,40,Freq_Seg1,Value_Seg2
"13,807",0,0,280,0,0.2591619951,"1,265.5940519673",327.9938795472,F,Illinois,33,Freq_Seg1,Value_Seg2
"13,815",1,1,71,594.6,0.7449769778,"1,173.7797713544",874.4389067082,F,California,33,Freq_Seg1,Value_Seg2
"13,817",0,0,170,0,0.3681018886,"1,265.5940519673",465.8675607899,M,California,14,Freq_Seg1,Value_Seg2
"13,819",1,68,80,878.124,1.0919647422,"1,212.5752748617","1,324.0894473914",F,California,7,Freq_Seg1,Value_Seg2
"13,824",0,0,18,0,0.9057090875,"1,265.5940519673","1,146.2600339876",M,Illinois,42,Freq_Seg1,Value_Seg2
"13,829",0,0,202,0,0.3278941841,"1,265.5940519673",414.9809290839,F,New York,38,Freq_Seg1,Value_Seg2
"13,831",0,0,318,0,0.235208359,"1,265.5940519673",297.6783001749,F,California,35,Freq_Seg1,Value_Seg2
"13,837",0,0,62,0,0.6328684695,"1,265.5940519673",800.9545706293,F,California,5,Freq_Seg1,Value_Seg2
"13,838",1,1,324,"1,877.88",0.0883009494,"1,349.3751133391",119.1511035966,F,California,5,Freq_Seg1,Value_Seg3
"13,842",3,266,278,532.262,1.4090070817,"1,029.2428704199","1,450.2104931822",F,New York,5,Freq_Seg2,Value_Seg1
"13,846",0,0,212,0,0.317089908,"1,265.5940519673",401.3071014444,F,New Jersey,4,Freq_Seg1,Value_Seg2
"13,848",0,0,268,0,0.2677824161,"1,265.5940519673",338.9038330587,M,New York,35,Freq_Seg1,Value_Seg2
"13,854",7,242,263,351.8841428571,3.272347165,784.9892028763,"2,568.7571925497",F,Illinois,44,Freq_Seg2,Value_Seg1
"13,859",1,1,109,462.305,0.4774979943,"1,155.6774197492",551.8336500303,M,New York,45,Freq_Seg1,Value_Seg1
"13,862",1,14,132,261.9,0.4557079865,"1,128.2553571358",514.1549770655,M,California,32,Freq_Seg1,Value_Seg1
"13,869",1,152,186,"6,615.058",0.656471495,"1,997.5784601946","1,311.3533182324",F,New Jersey,6,Freq_Seg1,Value_Seg3
"13,871",0,0,11,0,0.9739387469,"1,265.5940519673","1,232.6110850681",F,New York,17,Freq_Seg1,Value_Seg2
"13,873",0,0,16,0,0.924154017,"1,265.5940519673","1,169.6038269709",M,Illinois,24,Freq_Seg1,Value_Seg2
"13,874",0,0,192,0,0.339470217,"1,265.5940519673",429.6314874723,F,California,39,Freq_Seg1,Value_Seg2
"13,880",0,0,283,0,0.25709358,"1,265.5940519673",325.3761056844,F,New York,40,Freq_Seg1,Value_Seg2
"13,881",0,0,27,0,0.8314447678,"1,265.5940519673","1,052.2715526186",F,Illinois,22,Freq_Seg1,Value_Seg2
"13,883",0,0,108,0,0.4836868971,"1,265.5940519673",612.1512600057,M,California,36,Freq_Seg1,Value_Seg2
"13,890",1,143,201,21.992,0.5903611515,"1,095.4279716043",646.6981186699,F,New York,31,Freq_Seg1,Value_Seg1
"13,894",0,0,18,0,0.9057090875,"1,265.5940519673","1,146.2600339876",F,New York,16,Freq_Seg1,Value_Seg2
"13,898",0,0,107,0,0.4861626467,"1,265.5940519673",615.2845539922,F,New Jersey,23,Freq_Seg1,Value_Seg2
"13,901",0,0,74,0,0.5854986842,"1,265.5940519673",741.0036522031,F,California,10,Freq_Seg1,Value_Seg2
"13,911",1,1,5,"1,485.462",2.0147168483,"1,295.6792925432","2,610.426900674",M,Illinois,30,Freq_Seg1,Value_Seg3
"13,922",0,0,170,0,0.3681018886,"1,265.5940519673",465.8675607899,F,New Jersey,11,Freq_Seg1,Value_Seg2
"13,929",1,22,109,11.391,0.6226904135,"1,093.9774025778",681.2092412015,F,Washington DC,21,Freq_Seg1,Value_Seg1
"13,939",1,6,25,119.228,1.4969431688,"1,108.7330871467","1,659.7104207719",M,Illinois,36,Freq_Seg1,Value_Seg1
"13,941",1,23,348,26.118,0.1143999685,"1,095.9925454939",125.3815127107,F,New York,38,Freq_Seg1,Value_Seg1
"13,948",0,0,223,0,0.3060069439,"1,265.5940519673",387.280568077,F,Illinois,9,Freq_Seg1,Value_Seg2
"13,953",0,0,171,0,0.3666945996,"1,265.5940519673",464.0865042055,F,Illinois,16,Freq_Seg1,Value_Seg2
"13,958",0,0,336,0,0.225351514,"1,265.5940519673",285.2035356803,F,New Jersey,22,Freq_Seg1,Value_Seg2
"13,959",0,0,235,0,0.2947757664,"1,265.5940519673",373.0664566124,M,California,38,Freq_Seg1,Value_Seg2
"13,963",3,282,287,"1,301.9833333333",1.3922965124,"1,277.322231069","1,778.4112875717",F,Illinois,40,Freq_Seg2,Value_Seg3
"13,969",1,166,254,"1,293.411",0.4788638503,"1,269.4003346981",607.8699318816,F,New York,15,Freq_Seg1,Value_Seg3
"13,982",1,147,258,"1,812.28",0.4446083925,"1,340.3988537277",595.952579652,F,Illinois,13,Freq_Seg1,Value_Seg3
"13,983",2,169,278,"3,590.6315",0.7442001925,"1,825.2933409542","1,358.3836556342",M,California,30,Freq_Seg2,Value_Seg3
"13,984",1,163,267,54.322,0.4466998404,"1,099.8517897939",491.3036190002,F,New York,34,Freq_Seg1,Value_Seg1
"13,993",0,0,126,0,0.4431456315,"1,265.5940519673",560.8424753712,M,Illinois,49,Freq_Seg1,Value_Seg2
"13,999",2,143,232,"1,180.4875",0.8691833811,"1,245.1066070599","1,082.2259705657",F,Illinois,48,Freq_Seg2,Value_Seg2
"14,001",0,0,356,0,0.2153304822,"1,265.5940519673",272.520977498,F,New York,10,Freq_Seg1,Value_Seg2
"14,006",0,0,29,0,0.8166387875,"1,265.5940519673","1,033.5331921035",F,New Jersey,3,Freq_Seg1,Value_Seg2
"14,016",0,0,187,0,0.3455742465,"1,265.5940519673",437.3567109294,M,California,41,Freq_Seg1,Value_Seg2
"14,030",1,1,266,24.491,0.1268222841,"1,095.7699178356",138.9680438533,F,California,5,Freq_Seg1,Value_Seg1
"14,031",4,239,336,358.32025,1.2742359678,913.5338480943,"1,164.0576870408",F,Illinois,17,Freq_Seg2,Value_Seg1
"14,032",4,107,277,258.837,0.5293473793,874.9301837969,463.1419998505,M,New York,50,Freq_Seg2,Value_Seg1
"14,037",0,0,248,0,0.2835114767,"1,265.5940519673",358.810438603,M,California,24,Freq_Seg1,Value_Seg2
"14,040",2,90,129,"2,808.931",1.4161719126,"1,637.1169249481","2,318.4390066773",F,New York,10,Freq_Seg2,Value_Seg3
"14,044",1,1,15,"4,775.562",1.6886054912,"1,745.8742886969","2,948.0929108924",M,California,49,Freq_Seg1,Value_Seg3
"14,045",1,203,361,139.446,0.3351420502,"1,111.4995813056",372.5102485264,F,California,14,Freq_Seg1,Value_Seg1
"14,047",2,196,348,52.9705,0.5799059498,973.6828225722,564.6444620286,F,California,10,Freq_Seg2,Value_Seg1
"14,049",1,1,64,"6,053.17",0.8152339244,"1,920.693512625","1,565.814509792",M,Illinois,45,Freq_Seg1,Value_Seg3
"14,051",3,232,272,858.3106666667,1.3499979019,"1,134.3275825934","1,531.3398565232",M,Illinois,6,Freq_Seg2,Value_Seg1
"14,057",1,6,220,560.776,0.1931067036,"1,169.1515243254",225.7709968347,M,New York,39,Freq_Seg1,Value_Seg1
"14,060",4,280,344,836.84125,1.4245040876,"1,099.2200218295","1,565.8434143126",F,Illinois,22,Freq_Seg2,Value_Seg1
"14,062",3,149,243,980.5226666667,1.1455199641,"1,173.7162204169","1,344.5153626895",F,California,18,Freq_Seg2,Value_Seg2
"14,068",0,0,81,0,0.5610864617,"1,265.5940519673",710.1076886271,M,California,32,Freq_Seg1,Value_Seg2
"14,078",0,0,356,0,0.2153304822,"1,265.5940519673",272.520977498,F,New York,7,Freq_Seg1,Value_Seg2
"14,081",0,0,304,0,0.2434963179,"1,265.5940519673",308.1674916175,F,California,49,Freq_Seg1,Value_Seg2
"14,082",0,0,250,0,0.281855155,"1,265.5940519673",356.7142076932,F,New York,31,Freq_Seg1,Value_Seg2
"14,083",1,157,331,"1,874.687",0.3296303712,"1,348.9382048492",444.6510011919,M,Illinois,41,Freq_Seg1,Value_Seg3
"14,085",5,284,297,"1,838.7056",2.2005474402,"1,519.0000956591","3,342.6317720912",F,New York,5,Freq_Seg2,Value_Seg3
"14,088",0,0,89,0,0.5356247888,"1,265.5940519673",677.8835468067,M,Washington DC,39,Freq_Seg1,Value_Seg2
"14,090",0,0,102,0,0.4989404891,"1,265.5940519673",631.4561152822,F,California,32,Freq_Seg1,Value_Seg2
"14,092",3,260,348,912.525,1.0165277744,"1,151.8007336793","1,170.8374364115",F,Illinois,41,Freq_Seg2,Value_Seg1
"14,099",1,60,178,"1,931.386",0.4778289413,"1,356.696511918",648.2688579977,M,New York,32,Freq_Seg1,Value_Seg3
"14,101",0,0,111,0,0.4764117961,"1,265.5940519673",602.9439354323,M,California,25,Freq_Seg1,Value_Seg2
"14,107",1,68,245,16.791,0.3277269127,"1,094.716301997",358.7679938993,M,Illinois,11,Freq_Seg1,Value_Seg1
"14,113",3,152,178,111.0306666667,1.8267692367,893.481010467,"1,632.1836234618",M,Illinois,23,Freq_Seg2,Value_Seg1
"14,114",0,0,126,0,0.4431456315,"1,265.5940519673",560.8424753712,M,California,18,Freq_Seg1,Value_Seg2
"14,119",0,0,176,0,0.3598186674,"1,265.5940519673",455.3843651855,M,California,8,Freq_Seg1,Value_Seg2
"14,127",0,0,19,0,0.8967741903,"1,265.5940519673","1,134.952081147",F,Illinois,17,Freq_Seg1,Value_Seg2
"14,130",0,0,75,0,0.5818782481,"1,265.5940519673",736.4216497831,F,New York,50,Freq_Seg1,Value_Seg2
