"customers_per_order","transaction_id","transaction_date","total_quantity","total_delivery_charges","total_revenue","transaction_year","transaction_month","transaction_month_str","transaction_day_of_month","transaction_day_of_week"
1,"18,241",2019-01-18,203,45.5,630.41,"2,019",1,jan,18,friday
1,"18,242",2019-01-18,1,6.5,10.11,"2,019",1,jan,18,friday
1,"18,243",2019-01-18,31,128.02,426.61,"2,019",1,jan,18,friday
1,"18,244",2019-01-18,2,13,258.54,"2,019",1,jan,18,friday
2,"18,245",2019-01-18,3,19.5,52.48,"2,019",1,jan,18,friday
1,"18,248",2019-01-18,1,6.5,32.28,"2,019",1,jan,18,friday
1,"18,249",2019-01-18,1,6.5,160.21,"2,019",1,jan,18,friday
1,"18,251",2019-01-18,2,6.5,10.6,"2,019",1,jan,18,friday
1,"18,252",2019-01-18,4,13,596.9,"2,019",1,jan,18,friday
1,"18,253",2019-01-18,2,6.5,252.04,"2,019",1,jan,18,friday
1,"18,254",2019-01-18,6,13,543.27,"2,019",1,jan,18,friday
1,"18,255",2019-01-18,1,6.5,88,"2,019",1,jan,18,friday
1,"18,256",2019-01-18,2,13,119.44,"2,019",1,jan,18,friday
1,"18,259",2019-01-18,2,13,258.54,"2,019",1,jan,18,friday
1,"18,260",2019-01-18,2,6.5,169.5,"2,019",1,jan,18,friday
1,"18,261",2019-01-18,2,6.5,252.04,"2,019",1,jan,18,friday
2,"18,263",2019-01-19,5,26,86.2,"2,019",1,jan,19,saturday
1,"18,265",2019-01-19,2,13,48.06,"2,019",1,jan,19,saturday
1,"18,266",2019-01-19,1,6.5,27.12,"2,019",1,jan,19,saturday
1,"18,268",2019-01-19,1,6.5,108.63,"2,019",1,jan,19,saturday
1,"18,270",2019-01-19,1,6.5,108.63,"2,019",1,jan,19,saturday
1,"18,271",2019-01-19,1,6.5,29.19,"2,019",1,jan,19,saturday
1,"18,273",2019-01-19,15,28.78,152.38,"2,019",1,jan,19,saturday
1,"18,274",2019-01-19,1,6.5,24.03,"2,019",1,jan,19,saturday
1,"18,275",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,277",2019-01-19,4,13,596.9,"2,019",1,jan,19,saturday
1,"18,279",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,280",2019-01-19,4,26,71.36,"2,019",1,jan,19,saturday
1,"18,281",2019-01-19,3,6.5,467.63,"2,019",1,jan,19,saturday
1,"18,283",2019-01-19,1,11.1,30.9,"2,019",1,jan,19,saturday
1,"18,284",2019-01-19,1,6.5,108.63,"2,019",1,jan,19,saturday
1,"18,285",2019-01-19,1,6.5,22.17,"2,019",1,jan,19,saturday
1,"18,286",2019-01-19,1,6.5,108.63,"2,019",1,jan,19,saturday
1,"18,287",2019-01-19,3,6.5,374.81,"2,019",1,jan,19,saturday
1,"18,288",2019-01-19,1,6.5,23,"2,019",1,jan,19,saturday
1,"18,289",2019-01-19,1,6.5,88,"2,019",1,jan,19,saturday
1,"18,290",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,291",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,292",2019-01-19,2,13,23.71,"2,019",1,jan,19,saturday
1,"18,294",2019-01-19,93,307.47,752.01,"2,019",1,jan,19,saturday
1,"18,295",2019-01-19,4,6.5,332.5,"2,019",1,jan,19,saturday
3,"18,296",2019-01-19,573,"2,264.29","3,228.4","2,019",1,jan,19,saturday
1,"18,297",2019-01-19,4,19.5,417.71,"2,019",1,jan,19,saturday
1,"18,298",2019-01-19,3,19.5,41.14,"2,019",1,jan,19,saturday
1,"18,299",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,301",2019-01-19,5,13,626.85,"2,019",1,jan,19,saturday
1,"18,304",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,306",2019-01-19,1,6.5,27.12,"2,019",1,jan,19,saturday
1,"18,307",2019-01-19,2,13,17.1,"2,019",1,jan,19,saturday
1,"18,308",2019-01-19,2,13,36.09,"2,019",1,jan,19,saturday
1,"18,309",2019-01-19,2,6.5,252.04,"2,019",1,jan,19,saturday
1,"18,310",2019-01-19,1,6.5,22.17,"2,019",1,jan,19,saturday
1,"18,312",2019-01-19,2,13,258.54,"2,019",1,jan,19,saturday
1,"18,313",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,315",2019-01-19,10,115.12,244.59,"2,019",1,jan,19,saturday
1,"18,316",2019-01-19,2,6.5,252.04,"2,019",1,jan,19,saturday
1,"18,317",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,318",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,319",2019-01-19,1,6.5,64.26,"2,019",1,jan,19,saturday
1,"18,320",2019-01-19,6,32.5,68.08,"2,019",1,jan,19,saturday
1,"18,323",2019-01-19,3,41.34,115.59,"2,019",1,jan,19,saturday
1,"18,325",2019-01-19,2,13,45.16,"2,019",1,jan,19,saturday
1,"18,326",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,327",2019-01-19,2,6.5,169.5,"2,019",1,jan,19,saturday
1,"18,329",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,331",2019-01-19,5,13,626.85,"2,019",1,jan,19,saturday
1,"18,332",2019-01-19,2,6.5,313.92,"2,019",1,jan,19,saturday
1,"18,333",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,336",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,337",2019-01-19,2,6.5,252.04,"2,019",1,jan,19,saturday
1,"18,338",2019-01-19,3,6.5,374.81,"2,019",1,jan,19,saturday
1,"18,339",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,340",2019-01-19,3,6.5,251,"2,019",1,jan,19,saturday
1,"18,343",2019-01-19,1,6.5,129.27,"2,019",1,jan,19,saturday
1,"18,344",2019-01-19,2,6.5,313.92,"2,019",1,jan,19,saturday
1,"18,347",2019-01-19,1,6.5,27.12,"2,019",1,jan,19,saturday
1,"18,349",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,351",2019-01-19,1,6.5,26.09,"2,019",1,jan,19,saturday
1,"18,352",2019-01-19,2,13,289.48,"2,019",1,jan,19,saturday
1,"18,353",2019-01-19,1,6.5,88,"2,019",1,jan,19,saturday
1,"18,359",2019-01-19,1,6.5,88,"2,019",1,jan,19,saturday
1,"18,360",2019-01-19,3,19.5,168.66,"2,019",1,jan,19,saturday
1,"18,361",2019-01-19,3,6.5,251,"2,019",1,jan,19,saturday
1,"18,362",2019-01-19,1,6.5,160.21,"2,019",1,jan,19,saturday
1,"18,363",2019-01-19,1,6.5,108.63,"2,019",1,jan,19,saturday
1,"18,364",2019-01-19,3,6.5,251,"2,019",1,jan,19,saturday
1,"18,365",2019-01-19,5,26,102.7,"2,019",1,jan,19,saturday
1,"18,366",2019-01-19,3,6.5,251,"2,019",1,jan,19,saturday
1,"18,367",2019-01-19,10,172.68,360.32,"2,019",1,jan,19,saturday
1,"18,370",2019-01-19,2,6.5,252.04,"2,019",1,jan,19,saturday
1,"18,371",2019-01-20,1,6.5,108.63,"2,019",1,jan,20,sunday
1,"18,372",2019-01-20,1,6.5,108.63,"2,019",1,jan,20,sunday
1,"18,373",2019-01-20,1,6.5,108.63,"2,019",1,jan,20,sunday
1,"18,374",2019-01-20,2,13,49.29,"2,019",1,jan,20,sunday
1,"18,375",2019-01-20,2,6.5,313.92,"2,019",1,jan,20,sunday
1,"18,376",2019-01-20,2,6.5,252.04,"2,019",1,jan,20,sunday
1,"18,377",2019-01-20,1,6.5,32.28,"2,019",1,jan,20,sunday
1,"18,379",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,380",2019-01-20,1,6.5,24.03,"2,019",1,jan,20,sunday
1,"18,381",2019-01-20,1,6.5,32.28,"2,019",1,jan,20,sunday
1,"18,382",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,383",2019-01-20,3,6.5,251,"2,019",1,jan,20,sunday
1,"18,384",2019-01-20,3,19.5,61.57,"2,019",1,jan,20,sunday
1,"18,385",2019-01-20,29,136.5,951.18,"2,019",1,jan,20,sunday
1,"18,387",2019-01-20,3,13,329.71,"2,019",1,jan,20,sunday
1,"18,388",2019-01-20,2,13,155.57,"2,019",1,jan,20,sunday
1,"18,389",2019-01-20,4,13,504.08,"2,019",1,jan,20,sunday
1,"18,390",2019-01-20,3,6.5,374.81,"2,019",1,jan,20,sunday
1,"18,391",2019-01-20,2,13,121.1,"2,019",1,jan,20,sunday
1,"18,392",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,393",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,394",2019-01-20,2,6.5,252.04,"2,019",1,jan,20,sunday
1,"18,395",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,396",2019-01-20,2,13,289.48,"2,019",1,jan,20,sunday
1,"18,397",2019-01-20,2,17.4,324.82,"2,019",1,jan,20,sunday
1,"18,399",2019-01-20,12,25.52,69.98,"2,019",1,jan,20,sunday
1,"18,400",2019-01-20,9,25.52,52.69,"2,019",1,jan,20,sunday
1,"18,401",2019-01-20,7,19.5,672.54,"2,019",1,jan,20,sunday
1,"18,403",2019-01-20,361,35.96,321.15,"2,019",1,jan,20,sunday
1,"18,404",2019-01-20,381,149.48,780.07,"2,019",1,jan,20,sunday
1,"18,405",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,406",2019-01-20,2,13,248.21,"2,019",1,jan,20,sunday
1,"18,407",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,409",2019-01-20,1,35.3,189.01,"2,019",1,jan,20,sunday
1,"18,410",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,411",2019-01-20,3,6.5,374.81,"2,019",1,jan,20,sunday
1,"18,412",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,413",2019-01-20,2,6.5,169.5,"2,019",1,jan,20,sunday
1,"18,414",2019-01-20,2,6.5,252.04,"2,019",1,jan,20,sunday
1,"18,415",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,416",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,418",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,419",2019-01-20,2,6.5,313.92,"2,019",1,jan,20,sunday
1,"18,421",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,423",2019-01-20,2,13,248.21,"2,019",1,jan,20,sunday
1,"18,424",2019-01-20,2,13,258.54,"2,019",1,jan,20,sunday
1,"18,425",2019-01-20,3,6.5,374.81,"2,019",1,jan,20,sunday
1,"18,426",2019-01-20,2,13,45.17,"2,019",1,jan,20,sunday
1,"18,427",2019-01-20,3,19.5,25.15,"2,019",1,jan,20,sunday
1,"18,428",2019-01-20,6,13,27.8,"2,019",1,jan,20,sunday
1,"18,429",2019-01-20,1,6.5,83.86,"2,019",1,jan,20,sunday
1,"18,430",2019-01-20,1,6.5,88,"2,019",1,jan,20,sunday
1,"18,432",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,435",2019-01-20,3,6.5,374.81,"2,019",1,jan,20,sunday
1,"18,436",2019-01-20,2,6.5,313.92,"2,019",1,jan,20,sunday
1,"18,437",2019-01-20,2,6.5,122.02,"2,019",1,jan,20,sunday
1,"18,438",2019-01-20,1,6.5,49.41,"2,019",1,jan,20,sunday
2,"18,439",2019-01-20,3,13,298.77,"2,019",1,jan,20,sunday
1,"18,440",2019-01-20,2,13,139.89,"2,019",1,jan,20,sunday
1,"18,442",2019-01-20,2,6.5,252.04,"2,019",1,jan,20,sunday
1,"18,445",2019-01-20,4,36.94,165.66,"2,019",1,jan,20,sunday
1,"18,446",2019-01-20,1,6.5,129.27,"2,019",1,jan,20,sunday
1,"18,447",2019-01-20,1,6.5,88,"2,019",1,jan,20,sunday
1,"18,448",2019-01-20,3,13,443.19,"2,019",1,jan,20,sunday
1,"18,449",2019-01-20,1,8.7,162.41,"2,019",1,jan,20,sunday
2,"18,451",2019-01-20,9,58.5,259.58,"2,019",1,jan,20,sunday
1,"18,452",2019-01-20,3,6.5,374.81,"2,019",1,jan,20,sunday
1,"18,453",2019-01-20,1,6.5,64.26,"2,019",1,jan,20,sunday
1,"18,454",2019-01-20,1,6.5,160.21,"2,019",1,jan,20,sunday
1,"18,455",2019-01-21,2,6.5,313.92,"2,019",1,jan,21,monday
2,"18,456",2019-01-21,109,19.5,155.54,"2,019",1,jan,21,monday
1,"18,457",2019-01-21,2,13,70.75,"2,019",1,jan,21,monday
1,"18,458",2019-01-21,2,6.5,169.5,"2,019",1,jan,21,monday
1,"18,459",2019-01-21,4,19.5,55.56,"2,019",1,jan,21,monday
2,"18,460",2019-01-21,5,13,420.5,"2,019",1,jan,21,monday
1,"18,461",2019-01-21,1,6.5,89.02,"2,019",1,jan,21,monday
1,"18,462",2019-01-21,4,19.5,469.31,"2,019",1,jan,21,monday
1,"18,463",2019-01-21,1,6.5,160.21,"2,019",1,jan,21,monday
1,"18,465",2019-01-21,1,6.5,24.03,"2,019",1,jan,21,monday
1,"18,466",2019-01-21,1,6.5,88.2,"2,019",1,jan,21,monday
1,"18,467",2019-01-21,1,6.5,160.21,"2,019",1,jan,21,monday
1,"18,468",2019-01-21,1,6.5,129.27,"2,019",1,jan,21,monday
1,"18,470",2019-01-21,6,39,111.57,"2,019",1,jan,21,monday
1,"18,472",2019-01-21,1,6.5,129.27,"2,019",1,jan,21,monday
1,"18,473",2019-01-21,2,6.5,313.92,"2,019",1,jan,21,monday
1,"18,474",2019-01-21,1,28.78,151.55,"2,019",1,jan,21,monday
1,"18,475",2019-01-21,1,6.5,88,"2,019",1,jan,21,monday
2,"18,476",2019-01-21,3,13,272.56,"2,019",1,jan,21,monday
1,"18,477",2019-01-21,9,32.5,137.69,"2,019",1,jan,21,monday
1,"18,479",2019-01-21,1,6.5,129.27,"2,019",1,jan,21,monday
1,"18,480",2019-01-21,4,13,504.08,"2,019",1,jan,21,monday
1,"18,483",2019-01-21,3,13,381.31,"2,019",1,jan,21,monday
1,"18,484",2019-01-21,1,6.5,160.21,"2,019",1,jan,21,monday
1,"18,485",2019-01-21,1,6.5,22.17,"2,019",1,jan,21,monday
1,"18,487",2019-01-21,4,26,68.88,"2,019",1,jan,21,monday
1,"18,489",2019-01-21,2,6.5,252.04,"2,019",1,jan,21,monday
1,"18,490",2019-01-21,3,13,381.31,"2,019",1,jan,21,monday
1,"18,491",2019-01-21,2,13,52.18,"2,019",1,jan,21,monday
1,"18,492",2019-01-21,4,6.5,332.5,"2,019",1,jan,21,monday
1,"18,494",2019-01-21,1,6.5,129.27,"2,019",1,jan,21,monday
1,"18,497",2019-01-22,2,13,146.49,"2,019",1,jan,22,tuesday
1,"18,498",2019-01-22,1,6.5,26.09,"2,019",1,jan,22,tuesday
1,"18,499",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,500",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,501",2019-01-22,1,8.7,162.41,"2,019",1,jan,22,tuesday
1,"18,505",2019-01-22,1,6.5,211.8,"2,019",1,jan,22,tuesday
1,"18,506",2019-01-22,1,6.5,211.8,"2,019",1,jan,22,tuesday
1,"18,507",2019-01-22,2,13,248.21,"2,019",1,jan,22,tuesday
1,"18,508",2019-01-22,1,6.5,211.8,"2,019",1,jan,22,tuesday
1,"18,509",2019-01-22,4,13,565.96,"2,019",1,jan,22,tuesday
1,"18,510",2019-01-22,1,6.5,211.8,"2,019",1,jan,22,tuesday
1,"18,511",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,513",2019-01-22,1,6.5,211.8,"2,019",1,jan,22,tuesday
1,"18,516",2019-01-22,2,6.5,210.76,"2,019",1,jan,22,tuesday
1,"18,518",2019-01-22,3,13,381.31,"2,019",1,jan,22,tuesday
1,"18,520",2019-01-22,2,13,217.27,"2,019",1,jan,22,tuesday
1,"18,521",2019-01-22,3,6.5,312.89,"2,019",1,jan,22,tuesday
1,"18,522",2019-01-22,5,6.5,414,"2,019",1,jan,22,tuesday
1,"18,523",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,524",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,525",2019-01-22,2,13,74.88,"2,019",1,jan,22,tuesday
1,"18,526",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,527",2019-01-22,1,6.5,88,"2,019",1,jan,22,tuesday
1,"18,528",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,530",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,531",2019-01-22,1,6.5,88,"2,019",1,jan,22,tuesday
1,"18,532",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,533",2019-01-22,2,6.5,252.04,"2,019",1,jan,22,tuesday
2,"18,534",2019-01-22,26,110.5,"1,094.87","2,019",1,jan,22,tuesday
2,"18,535",2019-01-22,2,13,248.21,"2,019",1,jan,22,tuesday
1,"18,536",2019-01-22,3,13,192.5,"2,019",1,jan,22,tuesday
1,"18,537",2019-01-22,27,32.5,204,"2,019",1,jan,22,tuesday
1,"18,539",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,540",2019-01-22,2,6.5,313.92,"2,019",1,jan,22,tuesday
1,"18,541",2019-01-22,2,13,258.54,"2,019",1,jan,22,tuesday
1,"18,542",2019-01-22,1,6.5,22.17,"2,019",1,jan,22,tuesday
1,"18,544",2019-01-22,3,19.5,74.15,"2,019",1,jan,22,tuesday
1,"18,545",2019-01-22,2,13,217.27,"2,019",1,jan,22,tuesday
1,"18,546",2019-01-22,3,19.5,257.6,"2,019",1,jan,22,tuesday
1,"18,547",2019-01-22,2,13,41.04,"2,019",1,jan,22,tuesday
1,"18,548",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,549",2019-01-22,7,26,59.36,"2,019",1,jan,22,tuesday
1,"18,550",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,551",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,552",2019-01-22,4,13,29.46,"2,019",1,jan,22,tuesday
1,"18,553",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,554",2019-01-22,3,6.5,374.81,"2,019",1,jan,22,tuesday
1,"18,555",2019-01-22,3,13,412.25,"2,019",1,jan,22,tuesday
1,"18,557",2019-01-22,1,6.5,20.52,"2,019",1,jan,22,tuesday
1,"18,558",2019-01-22,2,6.5,169.5,"2,019",1,jan,22,tuesday
2,"18,559",2019-01-22,16,71.5,141.5,"2,019",1,jan,22,tuesday
1,"18,560",2019-01-22,2,6.5,252.04,"2,019",1,jan,22,tuesday
1,"18,563",2019-01-22,3,6.5,23.51,"2,019",1,jan,22,tuesday
1,"18,564",2019-01-22,2,6.5,169.5,"2,019",1,jan,22,tuesday
2,"18,565",2019-01-22,2,13,183.21,"2,019",1,jan,22,tuesday
2,"18,566",2019-01-22,2,13,289.48,"2,019",1,jan,22,tuesday
1,"18,567",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,568",2019-01-22,2,13,289.48,"2,019",1,jan,22,tuesday
1,"18,569",2019-01-22,2,6.5,252.04,"2,019",1,jan,22,tuesday
1,"18,570",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,571",2019-01-22,1,6.5,129.27,"2,019",1,jan,22,tuesday
1,"18,573",2019-01-22,1,6.5,160.21,"2,019",1,jan,22,tuesday
1,"18,574",2019-01-22,3,19.5,158.13,"2,019",1,jan,22,tuesday
1,"18,575",2019-01-23,2,13,50.12,"2,019",1,jan,23,wednesday
1,"18,577",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,578",2019-01-23,1,6.5,8.55,"2,019",1,jan,23,wednesday
1,"18,579",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,580",2019-01-23,93,782.46,"1,178.64","2,019",1,jan,23,wednesday
1,"18,581",2019-01-23,5,19.5,695.23,"2,019",1,jan,23,wednesday
1,"18,583",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,584",2019-01-23,2,13,289.48,"2,019",1,jan,23,wednesday
2,"18,585",2019-01-23,2,25.52,76.67,"2,019",1,jan,23,wednesday
1,"18,586",2019-01-23,2,13,42.9,"2,019",1,jan,23,wednesday
1,"18,587",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,588",2019-01-23,2,6.5,252.04,"2,019",1,jan,23,wednesday
1,"18,589",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,590",2019-01-23,1,6.5,26.3,"2,019",1,jan,23,wednesday
1,"18,591",2019-01-23,10,13,43.8,"2,019",1,jan,23,wednesday
1,"18,593",2019-01-23,1,6.5,42.6,"2,019",1,jan,23,wednesday
1,"18,594",2019-01-23,2,13,258.54,"2,019",1,jan,23,wednesday
1,"18,595",2019-01-23,42,57.56,238.58,"2,019",1,jan,23,wednesday
1,"18,596",2019-01-23,3,6.5,374.81,"2,019",1,jan,23,wednesday
2,"18,597",2019-01-23,28,58.5,428.53,"2,019",1,jan,23,wednesday
1,"18,598",2019-01-23,2,6.5,252.04,"2,019",1,jan,23,wednesday
1,"18,599",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,600",2019-01-23,2,13,41.04,"2,019",1,jan,23,wednesday
1,"18,602",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,603",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,604",2019-01-23,1,6.5,9.08,"2,019",1,jan,23,wednesday
1,"18,605",2019-01-23,12,32.5,187.08,"2,019",1,jan,23,wednesday
1,"18,607",2019-01-23,5,32.5,239.81,"2,019",1,jan,23,wednesday
1,"18,608",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,609",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,610",2019-01-23,1,6.5,88,"2,019",1,jan,23,wednesday
1,"18,611",2019-01-23,2,13,46,"2,019",1,jan,23,wednesday
1,"18,616",2019-01-23,7,19.5,39.06,"2,019",1,jan,23,wednesday
1,"18,617",2019-01-23,2,27.56,119.98,"2,019",1,jan,23,wednesday
1,"18,618",2019-01-23,3,19.5,56.61,"2,019",1,jan,23,wednesday
1,"18,620",2019-01-23,1,6.5,52.71,"2,019",1,jan,23,wednesday
1,"18,621",2019-01-23,2,6.5,313.92,"2,019",1,jan,23,wednesday
1,"18,623",2019-01-23,2,6.5,313.92,"2,019",1,jan,23,wednesday
1,"18,626",2019-01-23,40,147.76,267.19,"2,019",1,jan,23,wednesday
1,"18,628",2019-01-23,2,13,258.54,"2,019",1,jan,23,wednesday
1,"18,629",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
2,"18,630",2019-01-23,9,39,105.95,"2,019",1,jan,23,wednesday
1,"18,631",2019-01-23,3,6.5,374.81,"2,019",1,jan,23,wednesday
1,"18,632",2019-01-23,2,6.5,252.04,"2,019",1,jan,23,wednesday
1,"18,634",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,635",2019-01-23,2,13,258.54,"2,019",1,jan,23,wednesday
1,"18,636",2019-01-23,2,13,42.69,"2,019",1,jan,23,wednesday
1,"18,637",2019-01-23,3,13,443.19,"2,019",1,jan,23,wednesday
1,"18,638",2019-01-23,41,99.55,511.6,"2,019",1,jan,23,wednesday
1,"18,639",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,641",2019-01-23,2,13,105.42,"2,019",1,jan,23,wednesday
1,"18,642",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,643",2019-01-23,2,13,289.48,"2,019",1,jan,23,wednesday
1,"18,645",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,646",2019-01-23,4,13,504.08,"2,019",1,jan,23,wednesday
1,"18,647",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,648",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,650",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,651",2019-01-23,1,6.5,88,"2,019",1,jan,23,wednesday
1,"18,652",2019-01-23,2,6.5,252.04,"2,019",1,jan,23,wednesday
1,"18,655",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,656",2019-01-23,1,6.5,52.71,"2,019",1,jan,23,wednesday
1,"18,657",2019-01-23,8,39,146.19,"2,019",1,jan,23,wednesday
1,"18,659",2019-01-23,2,6.5,252.04,"2,019",1,jan,23,wednesday
1,"18,660",2019-01-23,1,6.5,27.12,"2,019",1,jan,23,wednesday
1,"18,661",2019-01-23,1,6.5,129.27,"2,019",1,jan,23,wednesday
1,"18,663",2019-01-23,5,19.5,581.75,"2,019",1,jan,23,wednesday
1,"18,664",2019-01-23,2,13,40.83,"2,019",1,jan,23,wednesday
1,"18,667",2019-01-23,1,6.5,24.03,"2,019",1,jan,23,wednesday
2,"18,668",2019-01-23,4,26,506.75,"2,019",1,jan,23,wednesday
1,"18,670",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,671",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,672",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
1,"18,673",2019-01-23,6,19.5,787.06,"2,019",1,jan,23,wednesday
1,"18,674",2019-01-23,1,6.5,160.21,"2,019",1,jan,23,wednesday
2,"18,675",2019-01-23,4,13,504.08,"2,019",1,jan,23,wednesday
1,"18,676",2019-01-23,1,6.5,20.52,"2,019",1,jan,23,wednesday
1,"18,677",2019-01-23,2,6.5,313.92,"2,019",1,jan,23,wednesday
1,"18,678",2019-01-23,4,6.5,497.58,"2,019",1,jan,23,wednesday
1,"18,680",2019-01-23,2,6.5,252.04,"2,019",1,jan,23,wednesday
1,"18,681",2019-01-24,1,6.5,129.27,"2,019",1,jan,24,thursday
1,"18,683",2019-01-24,1,6.5,129.27,"2,019",1,jan,24,thursday
1,"18,684",2019-01-24,1,6.5,160.21,"2,019",1,jan,24,thursday
1,"18,687",2019-01-24,2,13,258.54,"2,019",1,jan,24,thursday
1,"18,689",2019-01-24,6,19.5,139.12,"2,019",1,jan,24,thursday
1,"18,690",2019-01-24,1,6.5,37.85,"2,019",1,jan,24,thursday
1,"18,691",2019-01-24,1,6.5,160.21,"2,019",1,jan,24,thursday
1,"18,692",2019-01-24,6,39,186.09,"2,019",1,jan,24,thursday
1,"18,693",2019-01-24,30,107.88,388.18,"2,019",1,jan,24,thursday
2,"18,695",2019-01-24,42,442.96,669.6,"2,019",1,jan,24,thursday
1,"18,696",2019-01-24,4,13,535.02,"2,019",1,jan,24,thursday
1,"18,697",2019-01-24,1,6.5,18.04,"2,019",1,jan,24,thursday
1,"18,698",2019-01-24,1,6.5,108.63,"2,019",1,jan,24,thursday
1,"18,699",2019-01-24,1,6.5,129.27,"2,019",1,jan,24,thursday
1,"18,700",2019-01-24,1,6.5,64.26,"2,019",1,jan,24,thursday
1,"18,703",2019-01-24,4,26,72.9,"2,019",1,jan,24,thursday
1,"18,704",2019-01-24,5,6.5,414,"2,019",1,jan,24,thursday
